pkey,HRYEAR4,PWSSWGT,n_y1_teach,n_y2_obs,n_y2_nonsummer,leaver
160603170103614|08011|3|24220,2018,2915.893,4,4.0,2.0,0
177950060232166|08011|2|24220,2018,3085.1333,4,4.0,2.0,0
608002654610948|08011|2|24219,2018,4175.864,3,4.0,3.0,0
812904990551576|08011|3|24220,2018,4602.3623,4,4.0,2.0,0
000610283979283|08011|1|24217,2018,3309.0173,1,4.0,4.0,1
003018854006481|08011|1|24217,2018,3235.4062,1,4.0,4.0,0
168494301850004|08011|2|24220,2018,3381.2212,4,4.0,2.0,1
280018150701206|08011|2|24220,2018,3716.7214,4,4.0,2.0,0
859274501771001|08011|2|24220,2018,2945.232,1,3.0,2.0,1
143201000315962|08011|1|24220,2018,746.2658,2,4.0,2.0,0
411147150808727|08012|1|24217,2018,383.1235,1,4.0,4.0,0
837021150102891|08011|1|24220,2018,268.0867,1,2.0,2.0,1
010100861197482|08011|1|24220,2018,5676.0835,4,4.0,2.0,0
010210657414797|08011|2|24220,2018,4110.0986,4,4.0,2.0,1
103120068210510|08011|2|24220,2018,3963.6685,2,4.0,2.0,1
010210883979233|08011|2|24219,2018,3921.1018,2,2.0,2.0,0
610201471182352|08011|1|24220,2018,3709.9814,2,4.0,2.0,0
662455501220105|08011|2|24220,2018,3838.2747,4,4.0,2.0,1
921528007010536|08011|2|24220,2018,3430.349,4,4.0,2.0,0
992328301550101|08011|2|24219,2018,4193.9263,2,4.0,3.0,0
101331018210040|08011|2|24219,2018,3423.8618,3,3.0,2.0,0
301536021410845|08011|1|24220,2018,4756.223,4,4.0,2.0,0
314980530651001|08011|2|24219,2018,3364.2236,3,4.0,3.0,1
350150409041101|08011|1|24220,2018,4289.848,4,4.0,2.0,0
043465101530104|08011|1|24220,2018,3809.201,4,4.0,2.0,0
304300765541201|08011|1|24220,2018,3538.4219,4,4.0,2.0,0
101280313000361|08011|2|24219,2018,3340.0498,3,4.0,3.0,0
548440668241001|08111|1|24220,2018,693.1274,4,4.0,2.0,0
591454012710959|08011|3|24220,2018,552.0037,2,4.0,2.0,0
010610560492370|08011|1|24218,2018,1248.1578,2,2.0,2.0,1
010610560492370|08011|2|24218,2018,836.5553,2,2.0,2.0,1
062056830104341|08011|2|24220,2018,817.662,4,4.0,2.0,0
761562150604005|08011|1|24220,2018,817.662,4,4.0,2.0,0
416132101820104|08111|2|24220,2018,787.7803,4,4.0,2.0,0
654860254231001|08011|1|24220,2018,683.6752,4,4.0,2.0,0
010710309131332|08011|1|24220,2018,2582.8083,4,4.0,2.0,0
210009601444427|08011|2|24219,2018,3519.318,3,4.0,3.0,0
771127180901403|08011|2|24220,2018,2922.0466,1,3.0,2.0,1
810000551377287|08011|1|24220,2018,3211.9854,4,4.0,2.0,0
810708351788877|08011|2|24220,2018,3671.8655,4,4.0,2.0,0
010710494467771|08011|2|24220,2018,2829.4133,4,3.0,2.0,0
084097678100671|08011|1|24220,2018,2835.9595,4,4.0,2.0,1
706106954810760|08011|1|24220,2018,2958.7898,4,4.0,2.0,0
941585009410304|08011|1|24220,2018,3156.8396,4,1.0,1.0,0
010810439329796|08011|2|24220,2018,3104.8042,3,2.0,2.0,1
972710725241001|08011|1|24220,2018,2001.9023,4,4.0,2.0,0
302592170300416|08011|2|24220,2018,1571.3342,4,4.0,2.0,0
202249110502801|08111|2|24220,2018,1706.0712,4,4.0,2.0,0
206180619051051|08011|2|24218,2018,1624.0027,2,4.0,4.0,0
505207573110511|08011|1|24220,2018,3207.5107,4,4.0,2.0,0
505207573110511|08011|2|24220,2018,3221.025,4,4.0,2.0,0
114420598511002|08011|1|24220,2018,2209.7202,4,4.0,2.0,0
209450915007277|08111|1|24220,2018,1622.9604,4,4.0,2.0,0
622545180100703|08011|2|24220,2018,2060.0278,3,4.0,2.0,0
112842020051153|08111|1|24220,2018,1507.7828,2,4.0,2.0,0
104222732310551|08011|2|24220,2018,1070.179,4,1.0,1.0,1
210460315075347|08011|1|24220,2018,1474.7461,4,4.0,2.0,0
191004795201551|08011|1|24220,2018,4328.907,4,1.0,1.0,0
020510031826471|08111|1|24220,2018,2610.6643,4,4.0,2.0,0
020510479663226|08111|1|24220,2018,2474.8872,4,4.0,2.0,0
852816100007912|08011|1|24220,2018,2581.912,1,4.0,2.0,0
041263023620591|08011|1|24220,2018,4440.317,4,4.0,2.0,0
212540718062694|08011|1|24218,2018,4658.7056,2,4.0,4.0,0
649000300531002|08011|1|24220,2018,3825.5112,4,4.0,2.0,0
135402060081703|08011|2|24219,2018,2932.6748,3,3.0,2.0,0
951969009320482|08011|1|24220,2018,2516.7278,4,4.0,2.0,0
009066039204111|08011|2|24220,2018,2682.8674,2,4.0,2.0,0
710006592838086|08011|2|24220,2018,2663.1685,4,4.0,2.0,0
057034801621205|08011|1|24220,2018,3341.494,4,4.0,2.0,1
209200715061825|08111|2|24219,2018,1274.147,3,4.0,3.0,0
209470515099894|08011|1|24220,2018,1427.8427,4,4.0,2.0,1
582799150404909|08011|2|24220,2018,1181.5708,4,4.0,2.0,0
782252130705201|08111|2|24220,2018,1511.0831,4,4.0,2.0,0
910009752449598|08011|1|24220,2018,1241.3385,2,4.0,2.0,0
182294180301207|08111|1|24220,2018,1390.1433,4,4.0,2.0,1
248827601900200|08111|1|24220,2018,1674.349,3,4.0,2.0,0
501780006620471|08011|1|24220,2018,1141.6671,4,4.0,2.0,0
392179130002401|08111|1|24220,2018,2539.2556,3,4.0,2.0,0
392968190206305|08011|1|24218,2018,4014.7805,2,4.0,4.0,1
135022090034848|08011|3|24220,2018,2718.989,4,4.0,2.0,0
310108453969850|08011|1|24220,2018,451.4285,4,4.0,2.0,0
420833101161304|08111|2|24220,2018,442.658,3,4.0,2.0,0
910108813674600|08011|2|24220,2018,476.4444,4,4.0,2.0,0
030010396757761|08111|1|24219,2018,437.8214,3,4.0,3.0,0
710101183263471|08011|1|24220,2018,1027.3309,4,4.0,2.0,0
710101183263471|08011|2|24220,2018,1221.4532,4,4.0,2.0,0
810003623129531|08011|1|24220,2018,1131.9823,4,2.0,2.0,0
810003623129531|08011|2|24220,2018,1203.2461,4,2.0,2.0,0
252765501929300|08011|1|24220,2018,1928.5253,3,4.0,2.0,0
521225096030795|08011|1|24220,2018,1905.0634,4,4.0,2.0,0
030219694691380|08011|1|24220,2018,1915.2773,3,4.0,2.0,1
104433020321674|08011|1|24219,2018,1717.0435,3,4.0,3.0,0
306200159751103|08011|2|24220,2018,627.2519,4,4.0,2.0,0
030310457414727|08111|1|24220,2018,767.5472,4,4.0,2.0,0
306830325311003|08011|2|24218,2018,776.888,2,4.0,4.0,1
243639150903803|08011|2|24220,2018,3426.0542,4,4.0,2.0,0
303300016062426|08011|1|24218,2018,3731.4253,2,4.0,4.0,0
310006193761774|08011|1|24220,2018,3886.1914,4,3.0,1.0,0
402304113410817|08011|4|24219,2018,4353.836,1,1.0,1.0,1
410009503332804|08011|2|24217,2018,3452.2073,1,4.0,4.0,0
436730367811003|08011|2|24220,2018,3003.841,3,4.0,2.0,0
481243005730641|08111|1|24220,2018,2916.402,4,4.0,2.0,1
710102573311754|08011|3|24220,2018,3238.1123,3,4.0,2.0,0
910008813814604|08011|1|24219,2018,3196.6223,3,3.0,2.0,0
910008993583404|08011|2|24220,2018,3003.841,4,2.0,1.0,0
443839130607807|08011|2|24220,2018,3003.841,4,4.0,2.0,0
711441009930727|08011|1|24220,2018,4559.4155,3,3.0,2.0,0
310209833941155|08011|1|24219,2018,947.6474,3,3.0,2.0,1
612075004307461|08011|1|24220,2018,1015.9413,4,4.0,2.0,0
157473050294520|08011|1|24219,2018,957.2575,3,4.0,3.0,0
030611525029694|08011|2|24218,2018,3379.7322,2,4.0,4.0,0
121483060399537|08011|1|24220,2018,4101.1772,2,3.0,1.0,0
161268015630879|08011|2|24219,2018,4331.2266,3,4.0,3.0,1
474036980301561|08011|1|24220,2018,3391.487,1,4.0,2.0,0
030610216635560|08011|1|24220,2018,4436.493,4,4.0,2.0,0
163129160504513|08011|2|24220,2018,4690.5786,4,4.0,2.0,0
188923060223015|08011|2|24220,2018,4017.1143,4,4.0,2.0,0
210000363597586|08011|2|24217,2018,4270.9727,1,3.0,3.0,1
235086861300751|08011|1|24220,2018,3893.9675,4,4.0,2.0,0
315110211077648|08011|1|24218,2018,3479.0603,2,4.0,4.0,0
581867025130630|08011|2|24220,2018,3680.3574,4,4.0,2.0,0
323480314053692|08011|1|24220,2018,3896.2097,4,4.0,2.0,0
323610619033677|08011|2|24220,2018,3545.921,3,3.0,2.0,1
030611237384908|08011|1|24220,2018,4432.207,4,4.0,2.0,1
107303060007869|08011|1|24220,2018,3474.2915,4,4.0,2.0,0
891066006530514|08011|2|24217,2018,3205.5042,1,4.0,4.0,0
410006673241987|08011|1|24220,2018,4561.249,4,4.0,2.0,0
030710356328014|08011|1|24219,2018,2934.8933,3,4.0,3.0,0
030710483842744|08011|2|24220,2018,4199.133,4,4.0,2.0,1
309760919030888|08011|1|24220,2018,345.0991,3,3.0,1.0,0
900306997810838|08011|2|24220,2018,371.5079,2,1.0,0.0,0
702338663810881|08011|1|24220,2018,377.0382,4,3.0,1.0,0
210109963575179|08011|1|24220,2018,3310.4983,4,4.0,2.0,0
261298007930551|08011|1|24220,2018,3243.4324,4,4.0,2.0,0
961197001530926|08011|2|24219,2018,3258.1133,3,4.0,3.0,0
110006923382559|08011|2|24220,2018,3105.7383,3,4.0,2.0,0
393641160407905|08011|1|24220,2018,3203.9573,4,4.0,2.0,0
174124000067608|08111|1|24217,2018,1541.5979,1,4.0,4.0,1
204107120504407|08011|1|24220,2018,1954.0483,4,4.0,2.0,0
137454000041221|08111|1|24217,2018,1490.7628,1,4.0,4.0,0
241504006640884|08111|2|24220,2018,2152.0386,4,4.0,2.0,0
409403686110296|08111|1|24220,2018,1884.4818,4,4.0,2.0,0
400520715037294|08011|1|24220,2018,3526.1274,4,4.0,2.0,0
010109034403212|08011|1|24220,2018,3891.2488,4,4.0,2.0,0
402570819020244|08011|1|24220,2018,3857.9468,4,4.0,2.0,0
522410101822409|08011|1|24220,2018,4403.071,3,4.0,2.0,0
832544001640407|08011|1|24220,2018,3419.6326,4,4.0,2.0,0
024599130708708|08011|1|24220,2018,3188.182,4,4.0,2.0,0
408750310097298|08011|2|24220,2018,3400.1,4,4.0,2.0,0
010008694533992|08011|1|24220,2018,3406.038,4,4.0,2.0,0
040210739750965|08011|2|24220,2018,4086.9238,4,3.0,2.0,0
292417201400402|08011|1|24220,2018,3124.4685,4,1.0,1.0,0
022034050404491|08011|3|24217,2018,880.0423,1,4.0,4.0,1
144095120800632|08011|2|24220,2018,733.6183,4,2.0,0.0,0
383044039404781|08011|1|24220,2018,976.5422,4,4.0,2.0,0
383044039404781|08011|2|24220,2018,888.8282,4,4.0,2.0,0
361051009240385|08011|2|24220,2018,2494.723,4,4.0,2.0,0
205409533510313|08011|1|24220,2018,3264.4841,4,4.0,2.0,0
010006694945776|08011|1|24219,2018,556.9132,3,4.0,3.0,0
209408070610900|08111|2|24219,2018,713.053,3,4.0,3.0,0
307410554610277|08011|2|24220,2018,654.4878,4,4.0,2.0,0
421262015440482|08011|1|24220,2018,714.3743,4,4.0,2.0,0
664369140806918|08011|1|24220,2018,664.1161,4,4.0,2.0,0
412790216014781|08011|1|24220,2018,2833.816,3,3.0,1.0,0
114764070140337|08011|1|24220,2018,2751.4458,4,4.0,2.0,0
148944070024431|08011|1|24220,2018,3005.181,4,4.0,2.0,0
148944070024431|08011|2|24220,2018,2821.672,4,4.0,2.0,0
418650719068707|08011|2|24220,2018,3166.773,4,4.0,2.0,0
721830093251004|08111|2|24220,2018,2509.8071,2,3.0,2.0,1
413100317035816|08011|2|24220,2018,3908.9846,4,4.0,2.0,0
404100519055803|08011|1|24219,2018,3799.9707,3,4.0,3.0,0
612003204461738|08011|1|24220,2018,3670.3872,3,4.0,2.0,0
816410584451004|08011|2|24220,2018,3496.7764,4,4.0,2.0,1
984079190308724|08011|1|24220,2018,4413.143,3,1.0,0.0,0
308402093810527|08011|1|24219,2018,3912.3213,3,3.0,2.0,0
310208904969078|08011|2|24220,2018,3174.8596,4,4.0,2.0,0
410108144011648|08011|2|24220,2018,3148.609,4,4.0,2.0,0
784899150504505|08011|2|24220,2018,3738.2668,4,4.0,2.0,0
007411720910493|08011|1|24220,2018,1496.1823,4,4.0,2.0,0
007411720910493|08011|2|24220,2018,1539.6884,4,4.0,2.0,0
710103174409029|08011|1|24220,2018,1680.5717,3,4.0,2.0,0
306404758910821|08011|1|24220,2018,1696.4547,4,4.0,2.0,1
379934601713406|08011|1|24220,2018,1583.6815,4,4.0,2.0,0
416470311067999|08011|2|24219,2018,1599.2642,3,4.0,3.0,0
594026170609119|08011|2|24220,2018,1284.2778,3,4.0,2.0,1
050010931112418|08111|1|24220,2018,306.2177,4,4.0,2.0,0
081506017050200|08111|1|24220,2018,299.8943,3,4.0,2.0,0
108509006010298|08111|2|24220,2018,394.8327,1,4.0,2.0,1
390675801452501|08011|1|24220,2018,394.8327,4,4.0,2.0,0
505106180602928|08011|2|24220,2018,296.4183,4,4.0,2.0,0
122645010190611|08011|2|24220,2018,3357.3435,4,4.0,2.0,0
145425010062142|08011|2|24220,2018,3152.7622,4,4.0,2.0,0
261027501531503|08011|2|24220,2018,3032.188,4,4.0,2.0,0
391440807351305|08011|1|24220,2018,3245.7905,4,3.0,2.0,0
407530340310785|08011|2|24220,2018,3306.7285,3,3.0,2.0,0
233044095500381|08111|1|24220,2018,563.1982,3,4.0,2.0,0
411041004150726|08011|1|24219,2018,748.9374,2,2.0,1.0,0
802505343510055|08011|1|24219,2018,3165.9963,3,1.0,1.0,1
555212130308203|08011|2|24220,2018,3581.64,3,4.0,2.0,0
010006355625165|08011|2|24220,2018,3437.684,2,4.0,2.0,0
165350120509801|08011|1|24219,2018,336.4865,2,4.0,3.0,0
664610791121005|08011|1|24219,2018,450.2624,2,3.0,3.0,0
210104620815551|08011|1|24221,2018,1980.0425,3,4.0,1.0,0
510009190029151|08111|2|24221,2018,2371.3115,4,4.0,1.0,0
810008000023541|08011|2|24221,2018,1632.1152,4,4.0,1.0,0
148270968621000|08011|1|24221,2018,1858.7994,4,4.0,1.0,0
251737901500009|08111|1|24221,2018,1621.4391,4,4.0,1.0,0
807006482110508|08011|2|24221,2018,1858.7994,4,4.0,1.0,0
157710010102507|08111|2|24221,2018,1563.0243,4,3.0,1.0,0
003940314030416|08011|1|24221,2018,4093.4377,4,4.0,1.0,0
925037201070000|08011|2|24221,2018,1190.5908,2,4.0,1.0,1
085844201510007|08111|2|24220,2018,1259.4824,3,4.0,2.0,0
302008815510956|08011|1|24220,2018,1105.7737,2,3.0,2.0,0
099252412036629|08011|2|24221,2018,3595.379,2,3.0,1.0,0
100610582329588|08011|3|24219,2018,4397.6323,2,4.0,3.0,0
130550060396417|08011|1|24221,2018,3636.1758,4,4.0,1.0,0
130550060396417|08011|2|24221,2018,3050.8794,4,4.0,1.0,0
705034030610756|08011|2|24221,2018,3461.7424,4,4.0,1.0,0
721364018900886|08011|2|24221,2018,3989.3525,4,4.0,1.0,0
942066596028141|08011|1|24221,2018,3323.007,3,1.0,0.0,1
144006519006451|08011|4|24220,2018,3683.095,2,4.0,2.0,1
182300060245987|08011|2|24221,2018,3243.2075,4,4.0,1.0,0
401031305610266|08011|2|24221,2018,3243.2075,3,4.0,1.0,0
966079401610003|08011|3|24221,2018,4085.991,4,4.0,1.0,0
185090080023189|08011|2|24221,2018,4595.2935,4,4.0,1.0,1
908018501561006|08011|2|24221,2018,3527.388,4,4.0,1.0,0
580495160502106|08011|2|24221,2018,3499.99,4,4.0,1.0,1
069075501691006|08011|1|24221,2018,2383.4285,4,4.0,1.0,0
167099006005561|08011|2|24221,2018,3497.134,4,4.0,1.0,1
307014758910892|08011|1|24221,2018,3462.205,4,3.0,1.0,0
003520117054912|08011|2|24220,2018,3270.6973,2,4.0,2.0,1
010013794691310|08011|1|24221,2018,641.7356,3,1.0,1.0,0
152131000393074|08011|3|24221,2018,540.7771,3,4.0,1.0,0
157711000312557|08011|1|24221,2018,906.2227,4,4.0,1.0,0
750408501471107|08011|1|24221,2018,623.5469,1,1.0,1.0,0
990017801761105|08011|2|24221,2018,720.2406,1,3.0,1.0,0
875041547102711|08111|1|24221,2018,541.4518,2,1.0,1.0,0
110062123100121|08011|2|24221,2018,3450.4846,4,4.0,1.0,0
124820114075253|08011|1|24221,2018,3609.2324,4,4.0,1.0,1
154041020273979|08011|1|24221,2018,5988.887,2,1.0,1.0,1
610003291897392|08011|2|24219,2018,5140.349,1,4.0,3.0,0
710607171791312|08011|3|24221,2018,3932.5195,4,4.0,1.0,0
102030019007367|08011|1|24221,2018,4555.105,4,4.0,1.0,0
102631030018146|08011|2|24221,2018,3218.9631,4,4.0,1.0,0
104390213062361|08011|2|24221,2018,3670.4958,4,4.0,1.0,0
243452201821104|08011|1|24221,2018,3779.6765,4,4.0,1.0,0
243452201821104|08011|2|24221,2018,3218.9631,4,4.0,1.0,0
314600316281001|08011|1|24221,2018,3665.1501,4,4.0,1.0,0
314600316281001|08011|2|24221,2018,4243.5312,4,4.0,1.0,0
710003171249023|08011|2|24221,2018,3753.2422,4,4.0,1.0,0
144971030040812|08011|2|24221,2018,3880.5723,4,4.0,1.0,0
521955046010797|08011|1|24221,2018,1061.5182,4,4.0,1.0,0
143201050435962|08011|2|24221,2018,924.9311,4,4.0,1.0,0
210105721085545|08111|1|24221,2018,621.9241,4,2.0,1.0,0
157791050022483|08111|2|24221,2018,648.2142,4,4.0,1.0,0
296579801321100|08011|1|24221,2018,826.1436,4,4.0,1.0,0
046046389104101|08011|2|24221,2018,849.5427,4,4.0,1.0,0
028087261109921|08011|2|24221,2018,3549.099,4,4.0,1.0,0
773010503831001|08011|2|24221,2018,3401.0876,4,4.0,1.0,0
010710333345764|08011|2|24221,2018,2949.0632,4,4.0,1.0,0
567434701910108|08011|1|24221,2018,3502.81,4,4.0,1.0,0
809100520810969|08011|1|24221,2018,2767.4368,1,4.0,1.0,1
190661080039208|08111|1|24221,2018,2983.2993,4,3.0,1.0,0
208262301570106|08011|1|24221,2018,3118.642,4,4.0,1.0,0
208262301570106|08011|2|24221,2018,3104.3638,4,4.0,1.0,0
208262301570106|08011|3|24221,2018,3060.91,4,4.0,1.0,0
854110928241001|08011|2|24220,2018,2882.9456,3,4.0,2.0,0
010910451307942|08011|1|24219,2018,1966.8843,1,4.0,3.0,1
013069684105121|08011|1|24221,2018,2374.2664,3,4.0,1.0,0
092400582991002|08011|1|24221,2018,1847.0045,1,4.0,1.0,0
602139190504001|08111|1|24221,2018,1990.2214,4,4.0,1.0,0
103050651205951|08011|1|24221,2018,1589.19,4,4.0,1.0,0
043490356221002|08011|2|24221,2018,1747.8447,4,4.0,1.0,0
020210634417093|08011|2|24221,2018,1843.3002,4,4.0,1.0,0
010008152966842|08011|1|24221,2018,1760.8789,4,4.0,1.0,0
029092846204661|08011|2|24221,2018,1965.7039,4,3.0,1.0,0
169262020084649|08011|2|24221,2018,1709.3584,4,4.0,1.0,0
285950490431002|08111|1|24220,2018,1421.3667,1,4.0,2.0,1
210150217019355|08011|1|24221,2018,1446.914,4,4.0,1.0,0
104202733310151|08111|3|24221,2018,1436.4456,2,4.0,1.0,1
121531013420184|08011|2|24221,2018,1212.9114,4,4.0,1.0,0
148024532206651|08011|2|24221,2018,3248.2642,1,4.0,1.0,1
477550565051002|08011|2|24221,2018,2906.8845,4,4.0,1.0,0
477550565051002|08011|4|24221,2018,4576.5103,4,4.0,1.0,0
494659801582201|08011|2|24221,2018,4367.3506,4,4.0,1.0,0
189562050248376|08011|1|24221,2018,2904.0625,4,4.0,1.0,0
189562050248376|08011|2|24221,2018,2493.6743,4,4.0,1.0,0
203580815020542|08111|2|24221,2018,2192.491,4,4.0,1.0,0
205810714081518|08011|1|24221,2018,2493.6743,3,4.0,1.0,0
205810714081518|08011|2|24221,2018,2574.7048,3,4.0,1.0,0
213360718037510|08011|3|24220,2018,2907.4668,3,4.0,2.0,0
560120192011102|08111|2|24221,2018,2350.1187,4,4.0,1.0,0
700200861510602|08111|2|24219,2018,3380.7134,2,4.0,3.0,0
752808170009214|08011|2|24221,2018,2679.7761,4,4.0,1.0,0
946257501123206|08011|1|24221,2018,2804.783,4,4.0,1.0,0
020610240228285|08011|1|24220,2018,3162.6555,2,4.0,2.0,0
001877009120894|08011|2|24221,2018,3262.8606,4,4.0,1.0,0
610106042833477|08011|2|24221,2018,3024.818,4,4.0,1.0,0
200360812011801|08011|2|24221,2018,1667.0927,4,4.0,1.0,0
205450210031827|08011|1|24221,2018,1312.3676,4,4.0,1.0,0
205770814044803|08011|1|24221,2018,1107.4742,4,4.0,1.0,1
205770814044803|08011|3|24221,2018,1572.2898,4,4.0,1.0,0
020910776953234|08011|2|24221,2018,3775.594,4,4.0,1.0,0
020910318560463|08011|1|24220,2018,3466.938,3,4.0,2.0,0
023520246211103|08111|2|24221,2018,369.3749,3,4.0,1.0,0
093050433308291|08111|2|24221,2018,422.1333,4,4.0,1.0,0
165153000139406|08011|1|24221,2018,514.6233,4,4.0,1.0,0
165153000139406|08011|2|24221,2018,532.697,4,4.0,1.0,0
591717011630602|08011|2|24221,2018,1166.4089,4,4.0,1.0,0
159663020980637|08011|2|24221,2018,1712.2256,4,4.0,1.0,0
030211862907916|08111|1|24221,2018,1681.2736,4,4.0,1.0,0
030211862907916|08111|2|24221,2018,1614.5107,4,4.0,1.0,0
707395759210412|08011|2|24221,2018,1433.8289,4,4.0,1.0,0
981228035130653|08011|1|24219,2018,1875.598,2,4.0,3.0,1
030311628896625|08011|2|24221,2018,828.3019,3,3.0,1.0,0
853525001971301|08011|1|24221,2018,826.0,4,4.0,1.0,0
043490901231306|08011|2|24221,2018,856.3898,4,4.0,1.0,0
167313030084340|08111|2|24221,2018,878.1377,4,3.0,0.0,0
315660719066302|08011|2|24221,2018,836.0677,3,4.0,1.0,0
833816100609912|08011|1|24221,2018,763.1392,4,3.0,1.0,0
030411392216367|08011|2|24220,2018,2938.8215,3,4.0,2.0,1
060014409309391|08011|2|24221,2018,3227.6978,2,4.0,1.0,0
110008263444314|08011|2|24221,2018,3276.574,4,4.0,1.0,0
460860254231103|08011|1|24221,2018,2985.39,4,4.0,1.0,0
506304224410221|08011|2|24220,2018,3202.578,3,4.0,2.0,0
843467150901403|08011|2|24221,2018,3359.417,4,4.0,1.0,0
063064505300391|08111|2|24221,2018,3444.5662,4,4.0,1.0,0
450330596601003|08111|2|24221,2018,3541.172,3,4.0,1.0,0
371760038430023|08011|1|24221,2018,4396.5254,4,4.0,1.0,0
026076805304581|08011|1|24221,2018,3126.8193,2,4.0,1.0,0
030612513888599|08011|1|24221,2018,3999.8892,4,4.0,1.0,0
136153060105168|08011|1|24221,2018,3672.9536,1,4.0,1.0,0
301260615048695|08011|4|24221,2018,3599.3132,4,4.0,1.0,1
307540816059654|08011|1|24221,2018,3535.2783,4,4.0,1.0,0
663307150607228|08011|1|24221,2018,3717.1174,4,4.0,1.0,0
803312918710038|08011|2|24221,2018,3564.364,4,4.0,1.0,0
030710407330949|08011|2|24221,2018,3949.6577,2,4.0,1.0,1
030710515400479|08011|1|24220,2018,4045.9192,2,3.0,1.0,0
110005933243068|08111|1|24221,2018,339.2846,1,3.0,0.0,1
788913501330301|08111|2|24221,2018,371.7079,4,4.0,1.0,0
065028212303241|08111|2|24221,2018,347.0396,1,4.0,1.0,0
030910239329736|08011|1|24221,2018,3518.0742,1,4.0,1.0,0
030910454620224|08011|2|24221,2018,2983.4253,4,4.0,1.0,0
309220319076933|08011|2|24221,2018,2983.4253,2,4.0,1.0,0
808315095910754|08011|1|24221,2018,3696.1184,4,4.0,1.0,0
955540564781003|08011|1|24221,2018,3316.4548,4,4.0,1.0,0
964120326221003|08011|2|24221,2018,2983.4253,4,4.0,1.0,0
030910638845644|08011|2|24221,2018,3475.131,4,3.0,0.0,0
341793007830042|08011|1|24221,2018,3255.289,4,1.0,1.0,0
401304803910851|08011|2|24221,2018,3127.6523,4,4.0,1.0,0
660120301211401|08011|1|24221,2018,2564.6553,3,2.0,0.0,0
804613170306703|08111|2|24221,2018,1946.7662,4,4.0,1.0,0
010109074126790|08011|2|24220,2018,1801.3264,3,4.0,2.0,0
197514000071524|08111|2|24221,2018,1847.8931,4,3.0,0.0,0
805404619010828|08011|1|24221,2018,1691.2717,4,4.0,1.0,0
805404619010828|08011|2|24221,2018,1573.3217,4,4.0,1.0,0
860510201921404|08011|2|24221,2018,2107.1023,4,4.0,1.0,0
961905016040501|08011|1|24221,2018,1890.1989,3,2.0,1.0,0
040110583592093|08011|2|24221,2018,2854.6448,4,4.0,1.0,0
214950180509303|08011|1|24221,2018,2482.3733,4,4.0,1.0,0
040111010003741|08011|1|24220,2018,2102.9287,2,4.0,2.0,0
123080675771104|08011|1|24221,2018,2297.2014,4,1.0,1.0,0
123080675771104|08011|2|24221,2018,2281.0718,4,1.0,1.0,0
610104764119911|08011|1|24221,2018,2601.044,4,4.0,1.0,0
210004504241131|08011|2|24221,2018,2506.9102,1,3.0,0.0,1
204770986791204|08011|1|24221,2018,4408.5703,4,4.0,1.0,0
405370117048246|08011|2|24221,2018,3524.0366,3,4.0,1.0,0
406720613045276|08011|2|24221,2018,2874.4954,4,4.0,1.0,0
403400315033247|08011|1|24220,2018,3013.9614,3,4.0,2.0,0
408770013064270|08011|2|24221,2018,3366.7195,4,4.0,1.0,0
417310418037215|08011|2|24221,2018,4229.0786,4,4.0,1.0,0
067034362404961|08011|1|24218,2018,876.2321,1,2.0,2.0,1
344891110305305|08011|1|24221,2018,951.7424,4,4.0,1.0,0
910301844453304|08011|1|24221,2018,1008.3679,4,4.0,1.0,0
651359007940105|08011|2|24221,2018,3226.1472,4,4.0,1.0,0
185696501650409|08011|1|24221,2018,3101.9553,4,4.0,1.0,0
542520952591104|08011|1|24221,2018,2747.2761,4,4.0,1.0,1
584700164841104|08011|2|24221,2018,2503.13,1,4.0,1.0,1
110006314766945|08011|1|24219,2018,2124.4695,2,2.0,2.0,0
205404442610103|08111|1|24221,2018,453.422,1,4.0,1.0,1
205404822610137|08111|2|24221,2018,633.4208,4,4.0,1.0,0
404240214005631|08111|1|24221,2018,505.5151,4,4.0,1.0,0
157254060040816|08111|1|24221,2018,544.065,4,4.0,1.0,0
040710140988106|08011|2|24221,2018,2513.6965,1,4.0,1.0,1
297093601960407|08011|1|24221,2018,2660.5916,3,4.0,1.0,0
756470010691104|08011|3|24221,2018,2402.3857,4,4.0,1.0,0
774141110101000|08111|1|24221,2018,2690.277,4,4.0,1.0,0
905401762710167|08011|2|24221,2018,2449.055,4,4.0,1.0,0
240811343496405|08011|2|24221,2018,4486.6313,4,1.0,0.0,0
307088430409251|08011|1|24221,2018,4767.2646,2,1.0,1.0,1
401962114039858|08011|5|24221,2018,4486.6313,4,4.0,1.0,0
204415884810995|08011|1|24221,2018,4337.8423,4,4.0,1.0,0
406712016080830|08011|2|24221,2018,4054.881,4,4.0,1.0,0
