PERIDNUM,cohort,MARZO,leaver,OCCUP,PEIOOCC,leaver_MARCH
3947800932506228000102,2005,0,0.0,,,
3949217090269558000101,2005,0,0.0,,,
3949652070415088000101,2005,0,0.0,,,
3949912030022508000102,2005,0,1.0,,,
3958637090662088000101,2005,0,0.0,,,
3959280070911697900102,2005,1,0.0,,,
3959443070973298000101,2005,0,0.0,,,
3969235030066288000101,2005,0,0.0,,,
3969539070710788000101,2005,0,0.0,,,
3969979090366837900101,2005,1,0.0,,,
3979066080071797900102,2005,1,,,,
3979122020744098000102,2005,0,0.0,,,
3979486080040797900101,2005,1,1.0,,,
3979486080040797900102,2005,1,1.0,,,
3979985090184497900102,2005,1,0.0,,,
3989289000268197900101,2005,1,0.0,,,
3989289000268197900102,2005,1,0.0,,,
3990201501609118000101,2005,0,,,,
3993007655409538000101,2005,0,0.0,,,
3996500038307158000102,2005,0,0.0,,,
3997506669007528000102,2005,0,0.0,,,
3997705047509138000103,2005,0,,,,
3998001612009118000102,2005,0,0.0,,,
3998102456807538000101,2005,0,0.0,,,
3999569050077797900101,2005,1,0.0,,,
3999605219807128026101,2005,0,0.0,,,
3999715050998988000101,2005,0,0.0,,,
4000850060307418000101,2005,0,1.0,,,
4005099582140968000102,2005,0,1.0,,,
4008099049699928000101,2005,0,0.0,,,
4008099779064968000101,2005,0,0.0,,,
4019012708951388000101,2005,0,0.0,,,
4019012708951388000102,2005,0,0.0,,,
4019016411934058000101,2005,0,,,,
4020951000858418000101,2005,0,,,,
4026095119987278000102,2005,0,0.0,,,
4026300879064907900101,2005,1,,,,
4039340959090658000101,2005,0,0.0,,,
4050012741051398000101,2005,0,0.0,,,
4050054020314318000101,2005,0,,,,
4050054020314318000102,2005,0,,,,
4050084511063878000102,2005,0,0.0,,,
4062796506890028000101,2005,0,0.0,,,
4066071829922207900102,2005,1,0.0,,,
4066089929962597900102,2005,1,0.0,,,
4069001019928137900102,2005,1,0.0,,,
4069026459975217900101,2005,1,1.0,,,
4069089639912277900102,2005,1,0.0,,,
4079064605910027900101,2005,1,0.0,,,
4086036059934747900102,2005,1,0.0,,,
4086046429946737900101,2005,1,0.0,,,
4089036039934787900102,2005,1,,,,
4089042129971847900101,2005,1,0.0,,,
4089079929914767900102,2005,1,0.0,,,
4089094319956337900102,2005,1,0.0,,,
4100099752571278000102,2005,0,0.0,,,
4100601337400607900101,2005,1,0.0,,,
4100601337400607900102,2005,1,0.0,,,
4102099464504958000101,2005,0,0.0,,,
4102203458701827900102,2005,1,,,,
4106099053408978000101,2005,0,0.0,,,
4107099722722978000101,2005,0,,,,
4108099866909958000101,2005,0,0.0,,,
4126140149097758000101,2005,0,0.0,,,
4131974387000728000102,2005,0,1.0,,,
4200099580765938000102,2005,0,0.0,,,
4200099896281928000102,2005,0,0.0,,,
4201069371808948000102,2005,0,0.0,,,
4201099154004998000101,2005,0,0.0,,,
4201099154004998000104,2005,0,0.0,,,
4204079323498938000102,2005,0,0.0,,,
4207099705284978000102,2005,0,1.0,,,
4207099970375988000101,2005,0,1.0,,,
4208099441294928000101,2005,0,0.0,,,
4301079464369968000102,2005,0,0.0,,,
4301099486369998000101,2005,0,0.0,,,
4301099859545998000102,2005,0,0.0,,,
4304099224861998000101,2005,0,0.0,,,
4307069335046998000102,2005,0,0.0,,,
4307099324755928000101,2005,0,0.0,,,
4307099526847918000103,2005,0,0.0,,,
4308069968993968000101,2005,0,0.0,,,
4308099077558968000102,2005,0,0.0,,,
4309069981202968000101,2005,0,,,,
4309099677480948000102,2005,0,,,,
4309490796274297900101,2005,1,1.0,,,
4314000176886168000101,2005,0,,,,
4332860679088747900102,2005,1,0.0,,,
4334972698008308000101,2005,0,1.0,,,
4361988092008198000101,2005,0,1.0,,,
4364634098009758000101,2005,0,0.0,,,
4404770905233898000101,2005,0,,,,
4408099247475918000102,2005,0,0.0,,,
4408099369462998000102,2005,0,1.0,,,
4409600906113698000102,2005,0,0.0,,,
4415702590009338000101,2005,0,0.0,,,
4429600019061718000105,2005,0,,,,
4442960798009338000101,2005,0,0.0,,,
4460952966000328000101,2005,0,0.0,,,
4482938199009868000101,2005,0,0.0,,,
4482938199009868000102,2005,0,0.0,,,
4500690980360597900103,2005,1,0.0,,,
4505099536487948000102,2005,0,0.0,,,
4508660965029198000101,2005,0,0.0,,,
4518340970017077900102,2005,1,0.0,,,
4541064000001318000101,2005,0,0.0,,,
4600610926049478000101,2005,0,0.0,,,
4601310082218508000101,2005,0,0.0,,,
4601610026089407900102,2005,1,0.0,,,
4601810669024947900102,2005,1,0.0,,,
4608490767240198000101,2005,0,0.0,,,
4630630489076977900102,2005,1,0.0,,,
4634360059086908000102,2005,0,0.0,,,
4634680229078958000102,2005,0,0.0,,,
4654957992009117900101,2005,1,0.0,,,
4669043080790098000102,2005,0,0.0,,,
4672961190009477900101,2005,1,0.0,,,
4679338050886888000101,2005,0,0.0,,,
4691490104490038000101,2005,0,0.0,,,
4697501577209238000101,2005,0,0.0,,,
4697705609609827900101,2005,1,,,,
4698806195007248000102,2005,0,0.0,,,
4709250932431698000101,2005,0,0.0,,,
4729585050925997900102,2005,1,0.0,,,
4748090849092988000101,2005,0,0.0,,,
4789382040861497900102,2005,1,0.0,,,
4799586060265297900101,2005,1,0.0,,,
4799605219809737900102,2005,1,0.0,,,
4803620976229298000102,2005,0,0.0,,,
4809030757576497900101,2005,1,0.0,,,
4809630757516498000102,2005,0,0.0,,,
4834540569094937900102,2005,1,0.0,,,
4843397108474098000101,2005,0,0.0,,,
4847040550017038000101,2005,0,0.0,,,
4891706868609637900102,2005,1,0.0,,,
4897902663607448000102,2005,0,0.0,,,
4898102456809647900101,2005,1,0.0,,,
4899203176209637900102,2005,1,0.0,,,
4909168070087297900101,2005,1,0.0,,,
4909520938533398000102,2005,0,0.0,,,
4909525050225198000101,2005,0,0.0,,,
4929072010564907900101,2005,1,0.0,,,
4929082030102197900101,2005,1,0.0,,,
4929082030102197900102,2005,1,0.0,,,
4929822030999748000102,2005,0,,,,
4939928020032598000102,2005,0,0.0,,,
4943500529099638000102,2005,0,,,,
4949444070378398000101,2005,0,0.0,,,
4949821000978398000102,2005,0,,,,
4949955030425888000101,2005,0,0.0,,,
4959044060036898000102,2005,0,,,,
4959236070492488000101,2005,0,0.0,,,
4959665020525497900101,2005,1,0.0,,,
4959681040477197900101,2005,1,0.0,,,
4959869050962697900101,2005,1,0.0,,,
4969533070486268000101,2005,0,0.0,,,
4969630040441488000101,2005,0,0.0,,,
4979836010466388000101,2005,0,0.0,,,
4979836090979188000102,2005,0,0.0,,,
4989312040861488000103,2005,0,,,,
4989621000155298000102,2005,0,1.0,,,
4989740070651798000101,2005,0,0.0,,,
4989961060572097900101,2005,1,0.0,,,
4991009980809538000103,2005,0,,,,
4991209794809737900102,2005,1,0.0,,,
4995807371806757900102,2005,1,0.0,,,
4998602542309747900102,2005,1,0.0,,,
4999067050619277900101,2005,1,1.0,,,
4999077070602987900102,2005,1,0.0,,,
4999667030264677900101,2005,1,,,,
5001260044264507900102,2005,1,,,,
5004099529559628000102,2005,0,0.0,,,
5006099248319628000102,2005,0,0.0,,,
5008380939129798000101,2005,0,,,,
5009140949371497900101,2005,1,0.0,,,
5009870917110698000101,2005,0,,,,
5010089641062868000101,2005,0,0.0,,,
5019004531908968000104,2005,0,1.0,,,
5026052459971408000102,2005,0,0.0,,,
5026076939935558000101,2005,0,0.0,,,
5026094349972888000101,2005,0,1.0,,,
5027092637941838000102,2005,0,0.0,,,
5029010749933388000101,2005,0,0.0,,,
5029067319999438000102,2005,0,1.0,,,
5029770649097768000101,2005,0,0.0,,,
5036074839432238000102,2005,0,0.0,,,
5039061326964258000101,2005,0,0.0,,,
5049002714831418000101,2005,0,0.0,,,
5059013728963078000101,2005,0,0.0,,,
5059013728963078000102,2005,0,0.0,,,
5059049418943838000102,2005,0,0.0,,,
5063694800090067900101,2005,1,0.0,,,
5063694800090067900102,2005,1,0.0,,,
5066044549917307900101,2005,1,,,,
5066099439998507900101,2005,1,0.0,,,
5069005507928667900102,2005,1,,,,
5069047009935317900101,2005,1,0.0,,,
5069069829915837900101,2005,1,1.0,,,
5069081429941017900102,2005,1,,,,
5086046519973077900102,2005,1,0.0,,,
5089034427902457900101,2005,1,1.0,,,
5089095959972467900102,2005,1,0.0,,,
5109470712234898000102,2005,0,0.0,,,
5109860950431098000101,2005,0,0.0,,,
5116470379015907900101,2005,1,,,,
5121972491006558000101,2005,0,0.0,,,
5125360869097907900101,2005,1,0.0,,,
5134394603795007900102,2005,1,0.0,,,
5140452040055318000101,2005,0,0.0,,,
5140452040055318000102,2005,0,0.0,,,
5149150489098927900101,2005,1,0.0,,,
5151220279084947900101,2005,1,1.0,,,
5158760629072918000101,2005,0,0.0,,,
5201670020022708000101,2005,0,,,,
5201850060167907900102,2005,1,0.0,,,
5201850060167907900103,2005,1,,,,
5203690943072667900101,2005,1,0.0,,,
5204079776695808000101,2005,0,0.0,,,
5204250960417998000101,2005,0,,,,
5205690943022678000102,2005,0,0.0,,,
5208780935180697900101,2005,1,0.0,,,
5209860782033498000102,2005,0,0.0,,,
5213890169097957900103,2005,1,,,,
5214300289076937900101,2005,1,0.0,,,
5221772481009558000102,2005,0,1.0,,,
5253952797007828000101,2005,0,,,,
5296500592707318000102,2005,0,0.0,,,
5301730954184387900101,2005,1,0.0,,,
5303099012655628000101,2005,0,0.0,,,
5306099523847648000101,2005,0,0.0,,,
5307099792444688000101,2005,0,,,,
5352070306001348000102,2005,0,0.0,,,
5366196600590057900101,2005,1,0.0,,,
5404079401643848000101,2005,0,0.0,,,
5405079428817858000101,2005,0,1.0,,,
5409730741277297900101,2005,1,0.0,,,
5424860389094787900101,2005,1,1.0,,,
5433890189097957900102,2005,1,1.0,,,
5434860359084988000101,2005,0,0.0,,,
5440909396009148000101,2005,0,0.0,,,
5463742293009218000101,2005,0,1.0,,,
5471930393009538000101,2005,0,0.0,,,
5475930391009538000101,2005,0,0.0,,,
5481942298009448000102,2005,0,0.0,,,
5483962397009938000102,2005,0,0.0,,,
5506090931265097900101,2005,1,0.0,,,
5507620959079297900101,2005,1,1.0,,,
5509300752331298000101,2005,0,,,,
5574960197008278000101,2005,0,1.0,,,
5583976096008918000102,2005,0,0.0,,,
5591908896008238000102,2005,0,,,,
5592795607770017900101,2005,1,1.0,,,
5602340759012968000103,2005,0,,,,
5608890962382697900102,2005,1,0.0,,,
5609180946533598000102,2005,0,0.0,,,
5609720610352398000102,2005,0,0.0,,,
5611942598009627900101,2005,1,0.0,,,
5621672495009557900101,2005,1,,,,
5621936899009707900102,2005,1,0.0,,,
5623962591009547900102,2005,1,0.0,,,
5647780989097717900101,2005,1,,,,
5653880829098678000102,2005,0,0.0,,,
5654860369094987900101,2005,1,,,,
5659127040814198000102,2005,0,0.0,,,
5679911060784898000101,2005,0,0.0,,,
5684641000156298000102,2005,0,0.0,,,
5703050771162797900101,2005,1,0.0,,,
5706950707044498000102,2005,0,,,,
5707150707114488000101,2005,0,1.0,,,
5709166090660297900101,2005,1,,,,
5709300721535998000102,2005,0,,,,
5709650907314498000102,2005,0,0.0,,,
5712800189099937900102,2005,1,0.0,,,
5713890139057958000102,2005,0,1.0,,,
5714860339084988000103,2005,0,0.0,,,
5724494600791037900102,2005,1,0.0,,,
5808980929325498000101,2005,0,0.0,,,
5809290907011098000102,2005,0,,,,
5831658798009167900101,2005,1,0.0,,,
5831658798009167900102,2005,1,1.0,,,
5843490379097657900102,2005,1,0.0,,,
5874700390007347900101,2005,1,1.0,,,
5894006113606408000101,2005,0,0.0,,,
5906250029092718000102,2005,0,0.0,,,
5909737050165868000101,2005,0,1.0,,,
5919068060281397900101,2005,1,0.0,,,
5919824040544598000101,2005,0,0.0,,,
5929062010560997900101,2005,1,0.0,,,
5929820080695198000102,2005,0,0.0,,,
5939261070540197900101,2005,1,,,,
5949172050241287900101,2005,1,,,,
5949327040671078000104,2005,0,0.0,,,
5979587060273697900102,2005,1,0.0,,,
5979831080666688000101,2005,0,0.0,,,
5990601337409538000102,2005,0,,,,
5991201865706338000102,2005,0,1.0,,,
5992400454309158000101,2005,0,,,,
5994006017306508000101,2005,0,1.0,,,
5994006113606158000102,2005,0,0.0,,,
5994604550406548000101,2005,0,0.0,,,
5995403080807158000102,2005,0,0.0,,,
5996107911207158000101,2005,0,,,,
5997402269509747900102,2005,1,0.0,,,
5998900455006108000102,2005,0,1.0,,,
5999639090301888000103,2005,0,,,,
6001069108909987900102,2005,1,0.0,,,
6001069512645967900101,2005,1,0.0,,,
6001550055225508000102,2005,0,0.0,,,
6004670943333498000101,2005,0,,,,
6005069285939927900101,2005,1,0.0,,,
6005069285939927900102,2005,1,0.0,,,
6006099577340707900103,2005,1,0.0,,,
6008079499702997900101,2005,1,,,,
6022840389091717900101,2005,1,0.0,,,
6027075539980788000101,2005,0,0.0,,,
6037009128990338000102,2005,0,0.0,,,
6037090708996298000101,2005,0,0.0,,,
6039017816993828000101,2005,0,0.0,,,
6039089936939698000101,2005,0,0.0,,,
6039090718896258000102,2005,0,0.0,,,
6043495401294038000102,2005,0,0.0,,,
6059025126902308000102,2005,0,0.0,,,
6059032918973928000101,2005,0,0.0,,,
6059032918973928000102,2005,0,0.0,,,
6059038138946798000101,2005,0,0.0,,,
6059076258979508000101,2005,0,,,,
6069009119990367900102,2005,1,0.0,,,
6069068559947837900102,2005,1,0.0,,,
6070005041071787900102,2005,1,,,,
6079077038995877900101,2005,1,0.0,,,
6079090646947797900103,2005,1,0.0,,,
6079090735996227900101,2005,1,0.0,,,
6089052949927497900102,2005,1,0.0,,,
6103069539242997900102,2005,1,0.0,,,
6103099342265707900101,2005,1,0.0,,,
6104409540100607900101,2005,1,0.0,,,
6108004327001847900101,2005,1,,,,
6109079853621907900102,2005,1,0.0,,,
6109850762015698000102,2005,0,0.0,,,
6111497807893037900102,2005,1,1.0,,,
6113991194008728000101,2005,0,0.0,,,
6125594409691048000101,2005,0,,,,
6131919387003378000101,2005,0,0.0,,,
6140398403296608000102,2005,0,0.0,,,
6172106446909807900101,2005,1,0.0,,,
6173950096008648000102,2005,0,0.0,,,
6180489723397608000102,2005,0,0.0,,,
6190139663594308000101,2005,0,0.0,,,
6191952595000078000101,2005,0,0.0,,,
6196508900909238000101,2005,0,0.0,,,
6200510969071787900102,2005,1,,,,
6200666895009948000102,2005,0,0.0,,,
6200929920290208000102,2005,0,,,,
6201069339495927900102,2005,1,,,,
6201992096009348000101,2005,0,0.0,,,
6206099552426217900102,2005,1,0.0,,,
6207079086516907900102,2005,1,0.0,,,
6208069378053907900102,2005,1,0.0,,,
6208790952384897900103,2005,1,0.0,,,
6209350697227648000101,2005,0,0.0,,,
6209550997217698000103,2005,0,0.0,,,
6209930977235398000102,2005,0,0.0,,,
6220359590698907900102,2005,1,0.0,,,
6240109573692707900102,2005,1,,,,
6250258450595608000101,2005,0,0.0,,,
6265916393007248000101,2005,0,0.0,,,
6265916393007248000102,2005,0,1.0,,,
6300069910901907900101,2005,1,,,,
6301079419821737900101,2005,1,0.0,,,
6304650923010598000101,2005,0,0.0,,,
6304650923010598000102,2005,0,0.0,,,
6305099785920737900102,2005,1,0.0,,,
6306099156076787900101,2005,1,0.0,,,
6306720933146998000102,2005,0,0.0,,,
6307069381789967900101,2005,1,1.0,,,
6307590972216698000101,2005,0,,,,
6308630999322898000101,2005,0,,,,
6309099464499757900101,2005,1,0.0,,,
6309200920470697900102,2005,1,0.0,,,
6309400920310698000102,2005,0,0.0,,,
6309760940274197900102,2005,1,0.0,,,
6310194801190017900101,2005,1,0.0,,,
6312250369070947900101,2005,1,1.0,,,
6320080106001248000102,2005,0,0.0,,,
6320119590591108000101,2005,0,0.0,,,
6384624490009688000102,2005,0,0.0,,,
6390605747809208000101,2005,0,0.0,,,
6405570982227198000101,2005,0,0.0,,,
6406000943141498000101,2005,0,0.0,,,
6407810913475987900101,2005,1,0.0,,,
6408099129024727900101,2005,1,1.0,,,
6409099865265737900101,2005,1,0.0,,,
6420699813192908000102,2005,0,,,,
6430260039082938000101,2005,0,0.0,,,
6434960269094917900101,2005,1,0.0,,,
6460119282241308000101,2005,0,0.0,,,
6490936796009898000101,2005,0,0.0,,,
6509950189092977900102,2005,1,0.0,,,
6540338663742107900101,2005,1,,,,
6563907294005998000101,2005,0,,,,
6594402196009438000101,2005,0,0.0,,,
6597104231109238000101,2005,0,0.0,,,
6598000187209607900101,2005,1,1.0,,,
6598305576409408000102,2005,0,0.0,,,
6618420249097928000102,2005,0,0.0,,,
6620050879087947900102,2005,1,0.0,,,
6631550889041937900101,2005,1,0.0,,,
6632091802573057900102,2005,1,0.0,,,
6632919394009377900102,2005,1,0.0,,,
6635620739057978000102,2005,0,0.0,,,
6660709995392008000102,2005,0,0.0,,,
6661967997009647900101,2005,1,,,,
6680926598009487900101,2005,1,,,,
6690507547409817900101,2005,1,0.0,,,
6690519502391508000102,2005,0,1.0,,,
6698409782809408000101,2005,0,0.0,,,
6709900924334798000102,2005,0,,,,
6740599051191908000103,2005,0,,,,
6765892800490097900101,2005,1,0.0,,,
6780509544242808000101,2005,0,0.0,,,
6788602555009108000102,2005,0,0.0,,,
6792503653009338000101,2005,0,0.0,,,
6842664793009447900101,2005,1,,,,
6843360469090967900101,2005,1,0.0,,,
6844977198004387900101,2005,1,0.0,,,
6847410889091917900101,2005,1,0.0,,,
6854617192009557900101,2005,1,0.0,,,
6878305576409607900101,2005,1,1.0,,,
6880799203690107900102,2005,1,0.0,,,
6888305576409208000102,2005,0,0.0,,,
6890618972295008000101,2005,0,0.0,,,
6892507171409837900103,2005,1,,,,
6908110741369497900101,2005,1,0.0,,,
6908250776360697900101,2005,1,0.0,,,
6930089824395608000102,2005,0,0.0,,,
6930539153441408000101,2005,0,0.0,,,
6930899071196008000102,2005,0,0.0,,,
6964192204090028000101,2005,0,0.0,,,
6990403888409707900102,2005,1,1.0,,,
6992300561209727900101,2005,1,0.0,,,
6992507171407548000101,2005,0,0.0,,,
6992507171407548000102,2005,0,0.0,,,
6994807806009518000101,2005,0,,,,
6995006691106148000102,2005,0,0.0,,,
7002099049085857900101,2005,1,,,,
7006099656296587900101,2005,1,0.0,,,
7009079752571377900101,2005,1,,,,
7010021621039278000101,2005,0,0.0,,,
7029016439941598000101,2005,0,0.0,,,
7029020449904778000102,2005,0,0.0,,,
7029074234967668000101,2005,0,0.0,,,
7039042146975828000101,2005,0,0.0,,,
7046016429941598000101,2005,0,0.0,,,
7049025227902768000101,2005,0,0.0,,,
7056065958980808000101,2005,0,0.0,,,
7059026248972118000102,2005,0,0.0,,,
7059033538928048000102,2005,0,0.0,,,
7069016419956877900101,2005,1,0.0,,,
7069070219972277900101,2005,1,0.0,,,
7069093219939477900101,2005,1,0.0,,,
7069093219939477900102,2005,1,0.0,,,
7079030736927787900101,2005,1,0.0,,,
7079030748927727900101,2005,1,,,,
7079065636927767900101,2005,1,0.0,,,
7086038419949737900102,2005,1,1.0,,,
7089024747993547900102,2005,1,0.0,,,
7090139633394908000101,2005,0,0.0,,,
7090147634794907900101,2005,1,,,,
7100099618049847900101,2005,1,0.0,,,
7102099138885697900101,2005,1,0.0,,,
7102099444626887900102,2005,1,0.0,,,
7102099932639887900102,2005,1,1.0,,,
7105000180965177900102,2005,1,0.0,,,
7105079750696167900101,2005,1,0.0,,,
7109064229015967900101,2005,1,0.0,,,
7109064229015967900102,2005,1,0.0,,,
7109230619023098000101,2005,0,,,,
7109230619023098000102,2005,0,,,,
7111497307893038000101,2005,0,0.0,,,
7116040258081948000101,2005,0,0.0,,,
7139190301091078000101,2005,0,0.0,,,
7140359665790107900102,2005,1,0.0,,,
7143160389095707900101,2005,1,0.0,,,
7170757599006128000101,2005,0,0.0,,,
7172907795006238000101,2005,0,0.0,,,
7190927853796207900101,2005,1,0.0,,,
7201140755165297900101,2005,1,0.0,,,
7207590709510798000101,2005,0,,,,
7207870069190637900101,2005,1,,,,
7208220970014057900102,2005,1,,,,
7208996501971058000102,2005,0,0.0,,,
7209099791659807900101,2005,1,0.0,,,
7209170729575697900102,2005,1,0.0,,,
7214120329046958000102,2005,0,0.0,,,
7245110469095997900102,2005,1,0.0,,,
7250249554394708000102,2005,0,0.0,,,
7253946097009248000101,2005,0,0.0,,,
7272942699009678000101,2005,0,,,,
7273992308291008000101,2005,0,0.0,,,
7290194305770038000102,2005,0,0.0,,,
7303099318264817900101,2005,1,0.0,,,
7306099315272627900101,2005,1,0.0,,,
7306099315272627900102,2005,1,0.0,,,
7308099632119857900101,2005,1,0.0,,,
7309680906337498000102,2005,0,,,,
7309880906317498000101,2005,0,0.0,,,
7320925696006438000101,2005,0,0.0,,,
7330379272394208000102,2005,0,,,,
7335510269049707900101,2005,1,0.0,,,
7335510269049707900103,2005,1,,,,
7351986192003008000101,2005,0,,,,
7354646097009248000102,2005,0,0.0,,,
7370239503198908000101,2005,0,0.0,,,
7392932096008468000101,2005,0,0.0,,,
7392932096008468000102,2005,0,1.0,,,
7403410048073968000102,2005,0,0.0,,,
7403990896009938000101,2005,0,0.0,,,
7410738152893207900102,2005,1,,,,
7432260049091978000101,2005,0,0.0,,,
7433921197009418000101,2005,0,0.0,,,
7472725097009398000101,2005,0,0.0,,,
7501099242152847900102,2005,1,,,,
7506079533629887900102,2005,1,0.0,,,
7509210650058648000102,2005,0,0.0,,,
7510438573294208000102,2005,0,0.0,,,
7514085304791078000101,2005,0,0.0,,,
7536040259081948000101,2005,0,0.0,,,
7540398660292108000102,2005,0,1.0,,,
7556098507992088000101,2005,0,0.0,,,
7562479106290038000102,2005,0,0.0,,,
7565298504893098000102,2005,0,1.0,,,
7590009622794507900101,2005,1,0.0,,,
7602880955430398000101,2005,0,0.0,,,
7602880955430398000102,2005,0,1.0,,,
7624790104894018000101,2005,0,0.0,,,
7625240389078967900102,2005,1,0.0,,,
7630979491009157900102,2005,1,0.0,,,
7632260069091977900104,2005,1,0.0,,,
7643040829092708000102,2005,0,0.0,,,
7643040849092908000102,2005,0,0.0,,,
7660724993192008000101,2005,0,,,,
7660908265290108000102,2005,0,0.0,,,
7700035383695407900101,2005,1,1.0,,,
7701190070586107900102,2005,1,0.0,,,
7707240943154098000101,2005,0,,,,
7709660949239498000101,2005,0,0.0,,,
7711810669099957900102,2005,1,0.0,,,
7715470079094657900102,2005,1,0.0,,,
7721390069097627900101,2005,1,0.0,,,
7721390069097627900102,2005,1,0.0,,,
7733040889092907900102,2005,1,,,,
7750135908001797900102,2005,1,,,,
7780689450393508000101,2005,0,,,,
