group,dlog
stayer,18.23
stayer,-23.36
stayer,-32.85
stayer,-25.34
stayer,-54.27
stayer,12.14
stayer,2.2
stayer,-15.42
stayer,-15.42
stayer,-9.27
stayer,39.3
stayer,-15.74
stayer,-3.92
stayer,-71.85
stayer,44.95
stayer,7.23
stayer,-36.51
stayer,127.3
stayer,6.45
stayer,29.89
stayer,154.04
stayer,-6.06
stayer,28.77
stayer,-69.31
stayer,-95.27
stayer,-25.95
stayer,35.14
stayer,-5.77
stayer,4.51
stayer,-32.85
stayer,47.0
stayer,8.73
stayer,83.42
stayer,-30.4
stayer,-49.53
stayer,-6.9
stayer,99.19
stayer,10.54
stayer,-35.0
stayer,-13.99
stayer,-72.21
stayer,0.0
stayer,14.61
stayer,55.96
stayer,-58.78
stayer,-17.73
stayer,32.54
stayer,-37.73
stayer,0.0
stayer,-47.31
stayer,-1.55
stayer,0.0
stayer,-18.23
stayer,-230.26
stayer,10.54
stayer,13.35
stayer,-11.78
stayer,160.94
stayer,8.17
stayer,-6.35
stayer,0.0
stayer,-34.99
stayer,4.21
stayer,-42.74
stayer,-3.28
stayer,11.58
stayer,-26.14
stayer,38.57
stayer,-19.85
stayer,43.74
stayer,101.89
stayer,91.63
stayer,2.82
stayer,49.14
stayer,1.13
stayer,-23.05
stayer,18.23
stayer,1.09
stayer,8.0
stayer,-76.21
stayer,3.92
stayer,-0.89
stayer,-3.57
stayer,15.06
stayer,21.58
stayer,13.66
stayer,4.44
stayer,24.69
stayer,25.13
stayer,-4.55
stayer,13.82
stayer,-11.61
stayer,16.25
stayer,3.47
stayer,-42.61
stayer,179.34
stayer,20.76
stayer,-33.65
stayer,-89.03
stayer,7.8
stayer,24.12
stayer,33.65
stayer,-3.92
stayer,-1.17
stayer,-9.88
stayer,43.08
stayer,-117.56
stayer,10.54
stayer,8.0
stayer,-66.5
stayer,18.23
stayer,-6.34
stayer,19.74
stayer,5.83
stayer,8.89
stayer,26.89
stayer,-4.6
stayer,-289.52
stayer,14.95
stayer,0.0
stayer,-128.09
stayer,0.0
stayer,-59.09
stayer,-10.54
stayer,8.61
stayer,34.48
stayer,18.24
stayer,-21.17
stayer,16.83
stayer,-22.31
stayer,-22.49
stayer,5.64
stayer,14.31
stayer,5.13
stayer,0.0
stayer,33.65
stayer,53.9
stayer,0.0
stayer,-9.53
stayer,-117.17
stayer,3.97
stayer,5.13
stayer,-2.2
stayer,0.0
stayer,4.51
stayer,18.23
stayer,20.76
stayer,-340.12
stayer,5.31
stayer,13.67
stayer,2.49
stayer,-67.63
stayer,-24.0
stayer,1.42
stayer,56.39
stayer,0.92
stayer,-89.73
stayer,111.93
stayer,0.0
stayer,-37.11
stayer,10.23
stayer,-8.7
stayer,-14.31
stayer,-2.61
stayer,10.82
stayer,13.13
stayer,25.13
stayer,91.63
stayer,3.77
stayer,6.69
stayer,-23.11
stayer,-284.16
stayer,230.26
stayer,0.0
stayer,0.0
stayer,22.31
stayer,15.82
stayer,6.67
stayer,-12.63
stayer,18.23
stayer,-156.86
stayer,0.0
stayer,-40.55
stayer,8.7
stayer,0.0
stayer,14.95
stayer,60.98
stayer,-65.39
stayer,5.72
stayer,8.34
stayer,0.0
stayer,-6.45
stayer,-22.65
stayer,-87.72
stayer,-23.01
stayer,5.74
stayer,10.54
stayer,9.53
stayer,-50.08
stayer,2.11
stayer,-32.42
stayer,-53.19
stayer,100.66
stayer,-150.41
stayer,-10.01
stayer,-1.4
stayer,29.38
stayer,-270.81
stayer,-28.77
stayer,-4.18
stayer,-22.31
stayer,43.08
stayer,33.31
stayer,6.25
stayer,-2.3
stayer,44.47
stayer,-294.44
stayer,-53.51
stayer,0.0
stayer,-192.79
stayer,28.77
stayer,29.29
stayer,-139.5
stayer,-144.11
stayer,25.75
stayer,-32.85
stayer,0.0
stayer,22.31
stayer,4.88
stayer,0.0
stayer,7.02
stayer,11.03
stayer,21.51
stayer,-16.25
stayer,0.0
stayer,0.0
stayer,29.48
stayer,-10.54
stayer,-2.63
stayer,37.81
stayer,42.67
stayer,8.96
stayer,2.74
stayer,31.24
stayer,-38.95
stayer,-409.43
stayer,-29.21
stayer,4.08
stayer,-3.28
stayer,-104.54
stayer,-125.34
stayer,0.0
stayer,-8.7
stayer,102.17
stayer,23.31
stayer,16.13
stayer,10.54
stayer,5.13
stayer,105.94
stayer,55.96
stayer,44.35
stayer,0.0
stayer,22.31
stayer,-17.45
stayer,7.1
stayer,-100.92
stayer,4.88
stayer,6.06
stayer,15.08
stayer,-8.52
stayer,-13.35
stayer,48.51
stayer,25.13
stayer,0.0
stayer,14.72
stayer,-62.32
stayer,-8.01
stayer,11.03
stayer,36.77
stayer,3.28
stayer,-11.78
stayer,14.31
stayer,-16.25
stayer,-45.17
stayer,-11.33
stayer,109.86
stayer,12.86
stayer,5.61
stayer,-72.82
stayer,0.0
stayer,0.0
stayer,98.08
stayer,3.51
stayer,35.67
stayer,-10.54
stayer,-4.08
stayer,6.19
stayer,7.99
stayer,-13.21
stayer,-20.07
stayer,133.5
stayer,11.51
stayer,17.28
stayer,-11.03
stayer,-23.97
stayer,0.0
stayer,5.13
stayer,-47.1
stayer,-51.08
stayer,27.72
stayer,-115.53
stayer,-4.73
stayer,4.45
stayer,10.58
stayer,0.0
stayer,-34.25
stayer,13.25
stayer,-3.76
stayer,33.92
stayer,49.58
stayer,-8.03
stayer,7.4
stayer,0.0
stayer,0.0
stayer,109.86
stayer,-26.24
stayer,9.1
stayer,22.31
stayer,1.63
stayer,4.98
stayer,23.46
stayer,24.78
stayer,-9.36
stayer,-6.45
stayer,4.51
stayer,-189.71
stayer,-13.22
stayer,17.11
stayer,3.92
stayer,126.46
stayer,75.93
stayer,22.71
stayer,21.26
stayer,923.5
stayer,79.11
stayer,-18.23
stayer,-147.78
stayer,-2.2
stayer,7.41
stayer,-35.85
stayer,-37.47
stayer,21.54
stayer,0.0
stayer,-229.25
stayer,0.0
stayer,-42.38
stayer,-46.7
stayer,4.35
stayer,5.0
stayer,4.55
stayer,2.47
stayer,-29.28
stayer,2.3
stayer,4.45
stayer,14.46
stayer,-10.54
stayer,0.0
stayer,-20.59
stayer,-73.0
stayer,-40.55
stayer,5.13
stayer,0.0
stayer,18.72
stayer,-5.41
stayer,-51.08
stayer,4.65
stayer,-259.03
stayer,67.58
stayer,-71.78
stayer,-41.0
stayer,82.67
stayer,-38.57
stayer,-281.34
stayer,28.77
stayer,19.57
stayer,7.41
stayer,46.5
stayer,40.55
stayer,55.96
stayer,58.78
stayer,-41.73
stayer,15.42
stayer,40.55
stayer,-192.04
stayer,18.23
stayer,8.7
stayer,31.67
stayer,230.26
stayer,-13.1
stayer,28.77
stayer,43.29
stayer,58.78
stayer,15.42
stayer,28.77
stayer,87.55
stayer,-101.16
stayer,13.58
stayer,42.35
stayer,-27.76
stayer,142.71
stayer,62.86
stayer,0.0
stayer,69.31
stayer,-79.85
stayer,-6.06
stayer,177.2
stayer,-15.9
stayer,6.9
stayer,69.31
stayer,160.94
stayer,9.53
stayer,82.1
stayer,-43.36
stayer,-5.09
stayer,-37.64
stayer,55.96
stayer,-34.74
stayer,81.09
stayer,-34.09
stayer,-10.18
stayer,-20.76
stayer,20.91
stayer,1.24
stayer,-2.56
stayer,32.54
stayer,-9.53
stayer,-36.78
stayer,96.51
stayer,-51.08
stayer,22.88
stayer,81.09
stayer,4.08
stayer,42.82
stayer,-22.31
stayer,-347.67
stayer,-131.22
stayer,135.81
stayer,-43.08
stayer,0.0
stayer,16.71
stayer,69.31
stayer,-27.44
stayer,-20.59
stayer,-14.31
stayer,138.63
stayer,43.83
stayer,0.0
stayer,28.77
stayer,-3.39
stayer,0.0
stayer,31.59
stayer,-3.77
stayer,-55.35
stayer,-42.74
stayer,-11.87
stayer,0.0
stayer,-78.85
stayer,1.01
stayer,-4.52
stayer,0.0
stayer,58.78
stayer,0.0
stayer,-69.31
stayer,-123.21
stayer,42.63
stayer,13.61
stayer,-10.54
stayer,183.52
stayer,0.0
stayer,-70.84
stayer,-39.59
stayer,-41.99
stayer,-6.45
stayer,-36.46
stayer,-81.09
stayer,26.24
stayer,0.0
stayer,18.23
stayer,-11.78
stayer,-72.3
stayer,2.06
stayer,-2.82
stayer,-5.78
stayer,-5.83
stayer,43.67
stayer,22.31
stayer,7.33
stayer,-13.21
stayer,-26.57
stayer,-0.5
stayer,13.88
stayer,-25.78
stayer,2.41
stayer,-35.67
stayer,2.94
stayer,0.0
stayer,-11.28
stayer,-17.59
stayer,823.62
stayer,-41.87
stayer,-6.45
stayer,-23.81
stayer,-38.08
stayer,-20.07
stayer,66.04
stayer,20.07
stayer,-96.76
stayer,20.63
stayer,-86.5
stayer,6.9
stayer,4.08
stayer,-39.53
stayer,-2.28
stayer,-77.11
stayer,40.55
stayer,-28.77
stayer,0.0
stayer,31.24
stayer,22.31
stayer,-117.41
stayer,-0.2
stayer,4.2
stayer,-7.54
stayer,-38.78
stayer,0.0
stayer,91.63
stayer,47.0
stayer,2.41
stayer,10.54
stayer,62.12
stayer,39.8
stayer,9.53
stayer,6.45
stayer,-9.1
stayer,-37.16
stayer,179.18
stayer,-103.41
stayer,38.78
stayer,4.08
stayer,-226.98
stayer,3.57
stayer,-5.12
stayer,-6.9
stayer,61.74
stayer,-12.14
stayer,51.73
stayer,-62.86
stayer,-78.85
stayer,-40.55
stayer,11.25
stayer,9.95
stayer,-1.8
stayer,355.53
stayer,-26.83
stayer,-5.56
stayer,13.61
stayer,51.08
stayer,13.61
stayer,11.39
stayer,-293.12
stayer,14.17
stayer,-13.9
stayer,4.51
stayer,-59.78
stayer,1.83
stayer,91.63
stayer,-39.2
stayer,0.0
stayer,22.31
stayer,55.0
stayer,25.38
stayer,5.35
stayer,-51.08
stayer,-53.9
stayer,-1.8
stayer,0.0
stayer,124.32
stayer,126.11
stayer,-11.33
stayer,0.0
stayer,23.0
stayer,0.0
stayer,0.0
stayer,5.61
stayer,20.46
stayer,6.81
stayer,13.88
stayer,-24.69
stayer,-194.59
stayer,-182.16
stayer,81.09
stayer,19.11
stayer,30.9
stayer,-10.4
stayer,5.51
stayer,24.78
stayer,4.26
stayer,1.8
stayer,-32.09
stayer,-159.26
stayer,3.39
stayer,0.0
stayer,-4.26
stayer,10.54
stayer,12.52
stayer,49.99
stayer,-111.6
stayer,51.77
stayer,12.57
stayer,32.85
stayer,-31.59
stayer,-39.2
stayer,-1.18
stayer,-1.36
stayer,-63.6
stayer,27.44
stayer,-100.92
stayer,0.0
stayer,0.0
stayer,28.14
stayer,-100.68
stayer,121.64
stayer,-32.16
stayer,8.7
stayer,48.55
stayer,-18.23
stayer,-39.2
stayer,-67.92
stayer,-43.08
stayer,32.85
stayer,-74.72
stayer,76.55
stayer,18.23
stayer,-27.76
stayer,16.31
stayer,-37.06
stayer,1.57
stayer,35.42
stayer,-64.19
stayer,-34.48
stayer,-7.2
stayer,18.23
stayer,19.04
stayer,90.83
stayer,-6.06
stayer,0.0
stayer,20.07
stayer,3.85
stayer,7.49
stayer,-6.45
stayer,22.88
stayer,18.23
stayer,-9.53
stayer,-27.44
stayer,1.74
stayer,-31.24
stayer,-23.64
stayer,26.83
stayer,-18.23
stayer,88.24
stayer,40.55
stayer,-224.52
stayer,-34.83
stayer,142.71
stayer,2.53
stayer,98.08
stayer,-5.48
stayer,29.27
stayer,10.01
stayer,-15.42
stayer,33.65
stayer,6.45
stayer,18.23
stayer,13.35
stayer,11.19
stayer,8.0
stayer,-4.55
stayer,-34.61
stayer,15.82
stayer,-18.23
stayer,0.0
stayer,7.84
stayer,13.35
stayer,17.44
stayer,17.44
stayer,14.11
stayer,0.0
stayer,69.31
stayer,-4.26
stayer,5.86
stayer,9.37
stayer,-3.51
stayer,-4.71
stayer,19.74
stayer,-5.13
stayer,0.0
stayer,15.91
stayer,0.0
stayer,-28.77
stayer,55.63
stayer,0.0
stayer,91.63
stayer,52.22
stayer,-67.88
stayer,12.52
stayer,69.31
stayer,-54.86
stayer,-20.69
stayer,22.31
stayer,0.0
stayer,-51.08
stayer,0.0
stayer,10.82
stayer,-3.82
stayer,179.18
stayer,-10.15
stayer,-16.62
stayer,26.24
stayer,-1.68
stayer,-15.91
stayer,0.0
stayer,-111.16
stayer,15.42
stayer,0.0
stayer,0.0
stayer,-6.08
stayer,-6.9
stayer,-30.75
stayer,-7.7
stayer,8.39
stayer,-69.31
stayer,3.28
stayer,61.62
stayer,5.41
stayer,-32.85
stayer,3.11
stayer,-7.41
stayer,11.78
stayer,-8.7
stayer,-19.67
stayer,183.26
stayer,5.88
stayer,1.83
stayer,16.43
stayer,57.33
stayer,-6.72
stayer,-1.0
stayer,237.16
stayer,3.92
stayer,-5.41
stayer,38.89
stayer,31.02
stayer,0.0
stayer,23.64
stayer,162.97
stayer,0.07
stayer,33.31
stayer,35.37
stayer,116.76
stayer,-138.63
stayer,-1.46
stayer,0.0
stayer,-6.72
stayer,2.9
stayer,0.0
stayer,24.11
stayer,8.88
stayer,0.0
stayer,10.54
stayer,-2.7
stayer,2.7
stayer,-15.42
stayer,0.0
stayer,1.4
stayer,-1.51
stayer,8.0
stayer,-16.09
stayer,4.45
stayer,6.06
stayer,15.42
stayer,-60.61
stayer,-27.76
stayer,10.38
stayer,-22.31
stayer,16.41
stayer,-34.83
stayer,60.61
stayer,-9.67
stayer,4.51
stayer,-46.81
stayer,20.38
stayer,-20.3
stayer,0.0
stayer,84.73
stayer,9.18
stayer,69.31
stayer,-13.76
stayer,-50.48
stayer,-2.77
stayer,17.87
stayer,14.31
stayer,-78.85
stayer,0.67
stayer,-14.46
stayer,25.38
stayer,11.93
stayer,-1.01
stayer,21.44
stayer,-45.2
stayer,-19.39
stayer,-72.7
stayer,12.65
stayer,-22.55
stayer,26.24
stayer,-46.73
stayer,2.32
stayer,1.6
stayer,2.82
stayer,0.0
stayer,0.0
stayer,7.26
stayer,-10.23
stayer,84.73
stayer,146.45
stayer,0.0
stayer,93.05
stayer,286.79
stayer,-38.03
stayer,160.94
stayer,-28.77
stayer,61.76
stayer,23.64
stayer,-34.66
stayer,-78.85
stayer,51.52
stayer,-27.33
stayer,8.34
stayer,-22.31
stayer,5.72
stayer,1.42
stayer,4.08
stayer,17.03
stayer,-16.71
stayer,-9.32
stayer,0.0
stayer,-42.53
stayer,31.76
stayer,-4.73
stayer,-12.52
stayer,68.84
stayer,-19.27
stayer,60.16
stayer,62.86
stayer,25.34
stayer,189.71
stayer,-69.31
stayer,37.87
stayer,-20.76
stayer,95.4
stayer,17.12
stayer,39.16
stayer,0.01
stayer,6.06
stayer,3.77
stayer,-39.0
stayer,47.0
stayer,-28.77
stayer,7.1
stayer,-15.15
stayer,18.23
stayer,28.74
stayer,59.25
stayer,-7.74
stayer,7.1
stayer,-6.45
stayer,51.08
stayer,42.49
stayer,-7.86
stayer,9.53
stayer,-10.54
stayer,19.64
stayer,-9.37
stayer,-57.75
stayer,10.54
stayer,321.58
stayer,11.19
stayer,2.02
stayer,-72.44
stayer,48.55
stayer,-28.22
stayer,-27.26
stayer,47.0
stayer,-11.33
stayer,2.33
stayer,53.9
stayer,40.1
stayer,-47.24
stayer,-26.83
stayer,-12.41
stayer,-65.54
stayer,13.35
stayer,87.99
stayer,-21.81
stayer,12.72
stayer,30.29
stayer,16.71
stayer,45.86
stayer,-31.55
stayer,-31.85
stayer,1.71
stayer,-26.83
stayer,54.47
stayer,-22.31
stayer,-10.38
stayer,-0.97
stayer,-88.38
stayer,-3.39
stayer,13.01
stayer,83.46
stayer,2.43
stayer,33.92
stayer,-27.51
stayer,-33.83
stayer,18.23
stayer,82.67
stayer,120.4
stayer,11.12
stayer,6.35
stayer,-3.77
stayer,2.55
stayer,-41.95
stayer,-4.73
stayer,3.47
stayer,12.36
stayer,20.76
stayer,3.39
stayer,0.69
stayer,-26.83
stayer,30.34
stayer,-15.84
stayer,18.23
stayer,5.04
stayer,-41.2
stayer,10.74
stayer,-2.75
stayer,256.49
stayer,8.34
stayer,16.36
stayer,11.78
stayer,5.54
stayer,12.63
stayer,-1.5
stayer,23.11
stayer,8.0
stayer,20.76
stayer,6.9
stayer,0.0
stayer,62.57
stayer,-35.67
stayer,-4.17
stayer,44.18
stayer,79.23
stayer,-5.41
stayer,-8.27
stayer,-53.9
stayer,0.0
stayer,23.64
stayer,-4.73
stayer,14.95
stayer,134.71
stayer,-19.66
stayer,-18.23
stayer,13.35
stayer,15.42
stayer,24.82
stayer,-1.9
stayer,0.0
stayer,23.05
stayer,3.43
stayer,8.89
stayer,18.23
stayer,-10.29
stayer,-8.0
stayer,6.9
stayer,19.0
stayer,8.83
stayer,9.88
stayer,-1.17
stayer,-49.47
stayer,12.63
stayer,1.46
stayer,17.06
stayer,6.9
stayer,-26.24
stayer,-26.83
stayer,65.39
stayer,2.15
stayer,-2.25
stayer,11.03
stayer,9.04
stayer,2.74
stayer,29.27
stayer,98.72
stayer,-6.45
stayer,17.19
stayer,8.34
stayer,22.31
stayer,6.45
stayer,16.25
stayer,-39.59
stayer,-64.19
stayer,-4.08
stayer,-6.45
stayer,16.71
stayer,-2.53
stayer,12.1
stayer,0.0
stayer,0.55
stayer,-57.25
stayer,26.75
stayer,-23.32
stayer,18.72
stayer,4.51
stayer,37.73
stayer,0.0
stayer,-7.02
stayer,-1.36
stayer,-27.33
stayer,6.9
stayer,0.0
stayer,-22.31
stayer,15.42
stayer,3.51
stayer,7.23
stayer,-71.56
stayer,1.83
stayer,-16.71
stayer,-2.3
stayer,4.88
stayer,0.0
stayer,-18.06
stayer,-24.69
stayer,0.0
stayer,-12.78
stayer,-134.71
stayer,-5.31
stayer,2.9
stayer,-14.2
stayer,25.42
stayer,6.9
stayer,0.0
stayer,-47.0
stayer,0.0
stayer,-133.5
stayer,13.98
stayer,57.54
stayer,259.03
stayer,-20.07
stayer,-10.54
stayer,4.88
stayer,7.8
stayer,16.99
stayer,10.54
stayer,8.38
stayer,-14.31
stayer,-9.08
stayer,55.96
stayer,18.23
stayer,-34.48
stayer,3.92
stayer,-55.55
stayer,22.31
stayer,3.45
stayer,4.88
stayer,87.55
stayer,20.14
stayer,12.78
stayer,-51.08
stayer,4.0
stayer,2.92
stayer,191.26
stayer,14.9
stayer,-43.36
stayer,-18.23
stayer,6.45
stayer,57.05
stayer,-29.74
stayer,-23.27
stayer,-62.51
stayer,51.08
stayer,234.34
stayer,8.7
stayer,8.92
stayer,40.14
stayer,-37.11
stayer,0.0
stayer,0.0
stayer,-1.01
stayer,-18.23
stayer,20.56
stayer,0.0
stayer,1.13
stayer,3.92
stayer,0.0
stayer,205.13
stayer,4.73
stayer,17.9
stayer,277.26
stayer,-311.35
stayer,33.95
stayer,1.55
stayer,1.06
stayer,431.75
stayer,1.98
stayer,-14.31
stayer,0.0
stayer,0.0
stayer,-24.12
stayer,84.73
stayer,-51.08
stayer,-2.7
stayer,3.75
stayer,23.11
stayer,-3.39
stayer,-10.82
stayer,41.75
stayer,1.3
stayer,6.45
stayer,-3.64
stayer,7.23
stayer,62.86
stayer,46.43
stayer,135.81
stayer,-16.36
stayer,14.31
stayer,69.31
stayer,-32.85
stayer,-28.14
stayer,0.0
stayer,20.32
stayer,-19.96
stayer,38.0
stayer,65.92
stayer,138.63
stayer,9.31
stayer,16.13
stayer,-15.76
stayer,194.59
stayer,-33.65
stayer,0.0
stayer,-138.63
stayer,-14.66
stayer,82.1
stayer,138.63
stayer,-3.92
stayer,18.23
stayer,1.74
stayer,-31.67
stayer,0.0
stayer,-26.23
stayer,-9.53
stayer,-47.85
stayer,-19.85
stayer,15.42
stayer,-8.89
stayer,-9.53
stayer,-9.53
stayer,-27.04
stayer,12.41
stayer,36.97
stayer,159.43
stayer,47.99
stayer,64.19
stayer,-39.45
stayer,0.0
stayer,48.95
stayer,-3.39
stayer,256.49
stayer,32.21
stayer,-122.38
stayer,33.65
stayer,-22.31
stayer,19.57
stayer,65.06
stayer,3.77
stayer,18.23
stayer,78.85
stayer,109.86
stayer,-67.29
stayer,-116.89
stayer,55.96
stayer,1.9
stayer,-7.41
stayer,-11.78
stayer,-14.31
stayer,-76.87
stayer,40.55
stayer,14.9
stayer,9.53
stayer,0.0
stayer,4.87
stayer,-34.66
stayer,0.0
stayer,-19.42
stayer,-2.47
stayer,-8.7
stayer,24.51
stayer,-53.06
stayer,18.23
stayer,17.33
stayer,27.43
stayer,-12.44
stayer,36.46
stayer,0.0
stayer,36.97
stayer,-62.42
stayer,-36.97
stayer,-61.9
stayer,21.44
stayer,7.15
stayer,8.7
stayer,-34.83
stayer,15.76
stayer,-20.63
stayer,-40.8
stayer,116.32
stayer,22.31
stayer,31.29
stayer,5.31
stayer,-78.85
stayer,74.56
stayer,-32.98
stayer,4.45
stayer,-50.28
stayer,132.02
stayer,-35.67
stayer,-2.86
stayer,-30.32
stayer,20.25
stayer,207.94
stayer,22.31
stayer,-125.28
stayer,18.23
stayer,53.06
stayer,-6.06
stayer,-14.95
stayer,25.49
stayer,6.45
stayer,-31.24
stayer,20.07
stayer,-33.65
stayer,-78.46
stayer,12.59
stayer,-3.7
stayer,-1.53
stayer,360.19
stayer,0.0
stayer,19.78
stayer,12.88
stayer,4.88
stayer,-32.28
stayer,69.31
stayer,42.63
stayer,22.31
stayer,16.83
stayer,-16.91
stayer,11.12
stayer,16.91
stayer,-40.55
stayer,-57.32
stayer,37.73
stayer,48.62
stayer,676.32
stayer,10.27
stayer,16.25
stayer,3.92
stayer,-11.78
stayer,-32.42
stayer,-34.09
stayer,-2.2
stayer,68.43
stayer,0.0
stayer,-122.87
stayer,7.7
stayer,7.7
stayer,15.08
stayer,-169.91
stayer,-13.35
stayer,5.61
stayer,5.66
stayer,15.42
stayer,62.86
stayer,-18.23
stayer,-31.02
stayer,14.84
stayer,15.08
stayer,-37.11
stayer,-75.23
stayer,24.42
stayer,-149.8
stayer,-136.66
stayer,16.48
stayer,10.72
stayer,5.41
stayer,-1.8
stayer,35.67
stayer,-22.31
stayer,5.61
stayer,16.71
stayer,37.16
stayer,-11.89
stayer,2.22
stayer,37.84
stayer,19.88
stayer,0.0
stayer,8.01
stayer,-48.84
stayer,14.62
stayer,0.0
stayer,-44.18
stayer,33.65
stayer,4.88
stayer,-3.87
stayer,14.31
stayer,7.15
stayer,0.0
stayer,22.31
stayer,-15.72
stayer,-58.78
stayer,38.3
stayer,-98.58
stayer,27.66
stayer,132.18
stayer,91.63
stayer,32.28
stayer,5.31
stayer,12.41
stayer,12.72
stayer,7.84
stayer,3.28
stayer,6.98
stayer,-5.72
stayer,5.72
stayer,-9.76
stayer,3.64
stayer,22.31
stayer,-0.03
stayer,16.55
stayer,25.13
stayer,42.74
stayer,5.72
stayer,71.09
stayer,79.85
stayer,7.7
stayer,2.35
stayer,-14.46
stayer,38.08
stayer,28.77
stayer,0.24
stayer,7.86
stayer,4.88
stayer,8.0
stayer,0.0
stayer,6.9
stayer,93.43
stayer,79.85
stayer,-123.36
stayer,0.0
stayer,48.46
stayer,53.49
stayer,11.61
stayer,-2.82
stayer,33.65
stayer,-198.34
stayer,45.47
stayer,4.51
stayer,24.61
stayer,-9.21
stayer,22.31
stayer,3.35
stayer,5.22
stayer,126.94
stayer,8.83
stayer,215.58
stayer,-40.55
stayer,71.78
stayer,7.91
stayer,18.23
stayer,21.36
stayer,-93.05
stayer,13.35
stayer,12.52
stayer,-44.19
stayer,-1.32
stayer,-19.85
stayer,2.53
stayer,77.31
stayer,0.0
stayer,2.02
stayer,9.53
stayer,-82.93
stayer,16.71
stayer,0.0
stayer,0.0
stayer,-2.84
stayer,-26.24
stayer,30.45
stayer,83.29
stayer,42.6
stayer,442.78
stayer,294.28
stayer,14.46
stayer,40.55
stayer,-59.78
stayer,-102.17
stayer,5.13
stayer,-6.14
stayer,6.94
stayer,0.0
stayer,-8.96
stayer,60.88
stayer,5.41
stayer,8.22
stayer,-55.96
stayer,10.98
stayer,-14.09
stayer,-32.54
stayer,6.45
stayer,8.41
stayer,24.46
stayer,4.88
stayer,5.72
stayer,-20.97
stayer,-2.82
stayer,-31.02
stayer,0.0
stayer,7.7
stayer,76.21
stayer,10.54
stayer,2.82
stayer,-21.41
stayer,-19.24
stayer,53.9
stayer,41.07
stayer,-134.71
stayer,-44.0
stayer,84.73
stayer,7.41
stayer,8.0
stayer,91.63
stayer,1.86
stayer,-8.0
stayer,57.98
stayer,25.95
stayer,12.41
stayer,2.63
stayer,-1.7
stayer,261.84
stayer,10.41
stayer,16.26
stayer,10.74
stayer,31.67
stayer,15.42
stayer,1.13
stayer,-12.52
stayer,-4.08
stayer,-25.13
stayer,9.53
stayer,20.76
stayer,-2.82
stayer,13.69
stayer,-65.55
stayer,58.78
stayer,24.01
stayer,-2.94
stayer,0.0
stayer,0.0
stayer,15.82
stayer,25.63
stayer,9.53
stayer,44.18
stayer,112.39
stayer,3.92
stayer,4.08
stayer,24.69
stayer,-33.65
stayer,-25.64
stayer,22.31
stayer,-12.52
stayer,-94.45
stayer,-69.31
stayer,-59.42
stayer,22.31
stayer,0.0
stayer,14.84
stayer,-0.0
stayer,-3.7
stayer,53.06
stayer,35.67
stayer,47.0
stayer,-14.31
stayer,206.14
stayer,-20.27
stayer,1.83
stayer,-12.15
stayer,-8.7
stayer,-7.41
stayer,0.0
stayer,-19.04
stayer,20.54
stayer,-3.05
stayer,-54.23
stayer,0.0
stayer,-28.77
stayer,15.42
stayer,42.61
stayer,25.13
stayer,6.77
stayer,-69.31
stayer,0.0
stayer,55.96
stayer,310.36
stayer,18.23
stayer,4.88
stayer,-30.72
stayer,40.55
stayer,6.9
stayer,-8.7
stayer,31.85
stayer,10.54
stayer,1.09
stayer,0.0
stayer,-48.29
stayer,-28.0
stayer,16.03
stayer,1.87
stayer,14.9
stayer,18.23
stayer,-9.98
stayer,-5.31
stayer,0.0
stayer,4.38
stayer,499.86
stayer,37.73
stayer,-7.1
stayer,25.13
stayer,2.02
stayer,0.0
stayer,15.22
stayer,8.0
stayer,58.78
stayer,-119.0
stayer,-13.16
stayer,40.55
stayer,73.86
stayer,13.35
stayer,11.78
stayer,0.0
stayer,3.32
stayer,1.12
stayer,6.9
stayer,19.04
stayer,-62.86
stayer,168.64
stayer,28.77
stayer,-106.47
stayer,25.49
stayer,0.0
stayer,19.04
stayer,6.19
stayer,8.22
stayer,5.13
stayer,-17.11
stayer,-36.35
stayer,-4.08
stayer,-18.23
stayer,-14.23
stayer,23.84
stayer,43.08
stayer,69.31
stayer,-52.81
stayer,9.98
stayer,-13.54
stayer,47.0
stayer,-45.03
stayer,47.0
stayer,-23.64
stayer,40.1
stayer,-91.63
stayer,0.73
stayer,-55.0
stayer,0.0
stayer,2.33
stayer,-54.65
stayer,6.06
stayer,-87.37
stayer,18.23
stayer,-107.88
stayer,-85.12
stayer,12.06
stayer,0.0
stayer,17.59
stayer,4.45
stayer,11.03
stayer,4.94
stayer,-10.1
stayer,62.86
stayer,0.0
stayer,0.0
stayer,-60.98
stayer,32.85
stayer,11.33
stayer,-23.36
stayer,40.55
stayer,24.39
stayer,1.14
stayer,-0.52
stayer,-2.82
stayer,2.06
stayer,0.0
stayer,0.0
stayer,-38.3
stayer,-23.64
stayer,-15.42
stayer,-12.6
stayer,-5.13
stayer,8.64
stayer,-58.81
stayer,-38.48
stayer,15.22
stayer,16.25
stayer,5.13
stayer,51.08
stayer,5.13
stayer,-47.3
stayer,-3.92
stayer,-14.61
stayer,7.41
stayer,35.5
stayer,54.86
stayer,36.77
stayer,14.05
stayer,55.24
stayer,26.93
stayer,-4.18
stayer,0.0
stayer,-11.78
stayer,-52.43
stayer,45.68
stayer,10.54
stayer,-2.21
stayer,6.74
stayer,-34.03
stayer,69.31
stayer,3.77
stayer,0.0
stayer,1.8
stayer,8.7
stayer,-10.54
