HRHHID,HRHHID2,PULINENO,HRMONTH,base_year,n_obs,returned
700206971310556,04111,3,6,2015,2.0,0.0
205300217054621,04011,2,6,2015,2.0,0.0
408205902610134,04011,2,6,2015,1.0,0.0
851978017420661,04011,1,6,2015,3.0,0.0
854220214871002,04111,2,6,2015,3.0,1.0
438751701040200,04011,2,6,2015,1.0,0.0
361018007130976,04011,1,6,2015,3.0,0.0
521136008230345,04011,1,6,2015,2.0,1.0
300960414034413,04011,2,6,2015,2.0,0.0
302630617043444,04011,2,6,2015,2.0,0.0
641848008030874,04011,2,6,2015,1.0,0.0
251075903303421,04111,1,6,2015,2.0,0.0
066066742302311,04011,2,6,2015,3.0,0.0
161464015430598,04011,2,6,2015,,
416558401961304,04011,3,6,2015,3.0,0.0
297129301991303,04011,1,6,2015,3.0,1.0
317046301781309,04011,2,6,2015,2.0,0.0
807305508710663,04011,1,6,2015,2.0,0.0
810002143579397,04011,1,6,2015,2.0,0.0
804895180705706,04011,1,6,2015,3.0,1.0
109061055400831,04011,2,6,2015,,
254270486511104,04011,1,6,2015,2.0,0.0
273110928241104,04011,1,6,2015,2.0,0.0
010304124810184,04011,2,6,2015,2.0,0.0
103174040010051,04011,1,6,2015,2.0,0.0
157794040022483,04011,2,6,2015,1.0,0.0
430050754741004,04111,1,6,2015,1.0,0.0
040510561309025,04011,1,6,2015,3.0,1.0
042025307405711,04111,2,6,2015,2.0,0.0
691380495441004,04111,3,6,2015,1.0,1.0
635280138761004,04011,1,6,2015,3.0,1.0
100404223710109,04111,2,6,2015,2.0,0.0
206400926710251,04011,1,6,2015,3.0,1.0
408160110043756,04111,1,6,2015,2.0,0.0
409250819069863,04011,2,6,2015,1.0,0.0
610108994263968,04011,1,6,2015,2.0,0.0
684124191308158,04011,2,6,2015,1.0,0.0
819660197841414,04011,1,6,2015,3.0,1.0
022028938402221,04011,1,6,2015,2.0,0.0
484864130705823,04011,1,6,2015,3.0,0.0
711404984431668,04011,3,6,2015,1.0,1.0
718294811164404,04011,4,6,2015,1.0,0.0
418270215095896,04011,1,6,2015,2.0,0.0
584680190800006,04011,1,6,2015,,
861994011140271,04011,1,6,2015,2.0,0.0
964220989371204,04011,1,6,2015,3.0,1.0
093780194561105,04111,1,6,2015,1.0,0.0
135025000154868,04111,2,6,2015,1.0,0.0
505106180903918,04011,2,6,2015,1.0,1.0
841707013950387,04011,2,6,2015,1.0,0.0
303501744410904,04011,1,6,2015,2.0,0.0
303501744410904,04011,2,6,2015,2.0,0.0
645024130203227,04011,1,6,2015,2.0,1.0
475859101580509,04011,2,6,2015,3.0,1.0
261968011450951,04111,1,6,2015,3.0,0.0
431169019650420,04111,1,6,2015,1.0,0.0
210005535595846,04011,1,6,2015,1.0,1.0
301210019300791,04011,1,7,2015,3.0,1.0
710009250373701,04011,1,7,2015,3.0,0.0
222250236691200,04011,1,7,2015,2.0,1.0
519014866008431,04011,2,7,2015,3.0,0.0
010105810406075,04011,1,7,2015,1.0,0.0
010101650209796,04011,1,7,2015,1.0,1.0
760604120105124,04011,1,7,2015,1.0,0.0
161363028500515,04011,1,7,2015,1.0,0.0
121768001000407,04011,2,7,2015,1.0,1.0
151620080025676,04011,2,7,2015,3.0,1.0
018060110015822,04011,1,7,2015,2.0,0.0
901132963010158,04011,1,7,2015,1.0,0.0
141017065710472,04011,2,7,2015,2.0,0.0
154320117035107,04011,2,7,2015,3.0,0.0
245420800961501,04011,1,7,2015,1.0,0.0
133881030093215,04011,1,7,2015,3.0,0.0
175881070708328,04011,1,7,2015,1.0,0.0
971319190602909,04011,2,7,2015,1.0,0.0
010710214983963,04011,1,7,2015,2.0,1.0
010710359798019,04011,1,7,2015,1.0,1.0
791860150201007,04011,2,7,2015,1.0,0.0
973460373201001,04011,2,7,2015,3.0,0.0
461507018520590,04011,2,7,2015,1.0,0.0
512179150100008,04011,1,7,2015,3.0,0.0
012260701971205,04111,1,7,2015,3.0,1.0
210001862538762,04111,2,7,2015,3.0,0.0
020210398825735,04111,1,7,2015,2.0,0.0
291150183391002,04011,1,7,2015,2.0,0.0
801827006520420,04011,2,7,2015,1.0,0.0
802974901070206,04011,1,7,2015,1.0,0.0
700206971310556,04111,3,7,2015,1.0,0.0
601214693410570,04011,1,7,2015,2.0,1.0
642545180602703,04011,1,7,2015,1.0,0.0
205260114047611,04011,1,7,2015,2.0,0.0
861163015020936,04011,2,7,2015,1.0,1.0
851978017420661,04011,1,7,2015,2.0,0.0
482341190607505,04011,1,7,2015,1.0,1.0
130212090044511,04011,1,7,2015,3.0,0.0
200220018025981,04011,2,7,2015,1.0,0.0
401635000830375,04111,1,7,2015,3.0,1.0
008054842300381,04111,2,7,2015,1.0,0.0
164886801740300,04011,1,7,2015,1.0,0.0
300960414034413,04011,2,7,2015,1.0,0.0
428330340411003,04011,2,7,2015,2.0,1.0
411953023330321,04011,1,7,2015,3.0,1.0
346084901553300,04011,2,7,2015,2.0,1.0
710106563172776,04011,1,7,2015,3.0,1.0
628950986561003,04011,2,7,2015,1.0,0.0
807305508710663,04011,1,7,2015,1.0,0.0
810002143579397,04011,1,7,2015,1.0,0.0
498742401282307,04011,1,7,2015,3.0,1.0
842440792871203,04011,3,7,2015,,
404672180108107,04011,2,7,2015,3.0,1.0
804895180705706,04011,1,7,2015,2.0,1.0
910107984450592,04011,2,7,2015,3.0,0.0
103174040010051,04011,1,7,2015,1.0,0.0
205405948410079,04011,1,7,2015,1.0,0.0
403580314053697,04011,2,7,2015,2.0,0.0
635280138761004,04011,1,7,2015,2.0,1.0
100404223710109,04111,2,7,2015,1.0,0.0
211375000640804,04111,1,7,2015,3.0,0.0
707404058710347,04011,1,7,2015,1.0,0.0
011403164848068,04011,1,7,2015,3.0,1.0
129474080171995,04011,1,7,2015,3.0,0.0
610108994263968,04011,1,7,2015,1.0,0.0
022028938402221,04011,1,7,2015,1.0,0.0
484864130705823,04011,1,7,2015,2.0,0.0
418270215095896,04011,1,7,2015,1.0,0.0
707412505910239,04011,1,7,2015,3.0,0.0
964220989371204,04011,1,7,2015,2.0,1.0
050010601265572,04111,2,7,2015,3.0,1.0
215018150208216,04011,2,7,2015,3.0,1.0
380350511011105,04011,1,7,2015,1.0,0.0
210103065199924,04111,1,7,2015,1.0,0.0
303501744410904,04011,1,7,2015,1.0,0.0
303501744410904,04011,2,7,2015,1.0,0.0
384396701740504,04111,3,7,2015,2.0,0.0
475859101580509,04011,2,7,2015,2.0,1.0
995439801540504,04011,2,7,2015,3.0,0.0
113066084504121,04111,2,7,2015,2.0,0.0
261968011450951,04111,1,7,2015,2.0,0.0
169026777508561,04011,1,7,2015,2.0,1.0
046031801006701,04011,1,8,2015,3.0,0.0
004730111011100,04111,3,8,2015,3.0,0.0
010044110402905,04111,2,8,2015,3.0,0.0
519014866008431,04011,2,8,2015,2.0,0.0
005045870006731,04011,2,8,2015,3.0,1.0
141267025700473,04011,1,8,2015,2.0,0.0
160046736003041,04011,2,8,2015,3.0,0.0
026500512082617,04011,1,8,2015,1.0,1.0
002780815047850,04011,2,8,2015,3.0,0.0
280627120604701,04011,2,8,2015,2.0,0.0
018060110015822,04011,1,8,2015,1.0,0.0
141017065710472,04011,2,8,2015,1.0,0.0
154320117035107,04011,2,8,2015,2.0,0.0
175180113013199,04011,2,8,2015,3.0,0.0
243150478741201,04011,2,8,2015,2.0,0.0
298860523651101,04011,2,8,2015,3.0,0.0
310103261693052,04011,2,8,2015,2.0,1.0
133881030093215,04011,1,8,2015,2.0,0.0
068008552104411,04011,2,8,2015,1.0,1.0
010910815006635,04011,2,8,2015,3.0,0.0
973460373201001,04011,2,8,2015,2.0,0.0
512179150100008,04011,1,8,2015,2.0,0.0
210001862538762,04111,2,8,2015,2.0,0.0
291150183391002,04011,1,8,2015,1.0,0.0
122328160306401,04011,1,8,2015,3.0,0.0
211560212077324,04011,2,8,2015,1.0,0.0
631249007220661,04011,1,8,2015,1.0,1.0
205260114047611,04011,1,8,2015,1.0,0.0
210207012261576,04011,2,8,2015,3.0,1.0
501165002320214,04011,1,8,2015,3.0,1.0
501165002320214,04011,2,8,2015,3.0,1.0
643930175051002,04011,2,8,2015,2.0,0.0
766357301820209,04011,1,8,2015,3.0,0.0
851978017420661,04011,1,8,2015,1.0,0.0
682821110504704,04011,3,8,2015,3.0,0.0
010001532254828,04011,1,8,2015,3.0,0.0
030012477656227,04011,2,8,2015,1.0,1.0
306930017013040,04011,2,8,2015,1.0,1.0
907301629010832,04011,1,8,2015,1.0,0.0
308300312046143,04111,2,8,2015,3.0,0.0
309308593110841,04011,1,8,2015,3.0,1.0
300690612030442,04011,1,8,2015,2.0,0.0
428330340411003,04011,2,8,2015,1.0,1.0
411953023330321,04011,1,8,2015,2.0,1.0
207321152610174,04011,2,8,2015,2.0,0.0
726451801711307,04011,2,8,2015,2.0,1.0
113027404309121,04011,1,8,2015,3.0,0.0
807305508710663,04011,1,8,2015,,
249652301480307,04011,2,8,2015,3.0,0.0
604233100509305,04111,1,8,2015,1.0,0.0
414357140805600,04011,2,8,2015,2.0,1.0
186054010075389,04011,2,8,2015,3.0,0.0
210001254832331,04011,1,8,2015,3.0,0.0
910107984450592,04011,2,8,2015,2.0,0.0
805402337410831,04011,3,8,2015,3.0,1.0
211375000640804,04111,1,8,2015,2.0,0.0
120068426407301,04011,2,8,2015,2.0,0.0
484864130705823,04011,1,8,2015,1.0,0.0
707412505910239,04011,1,8,2015,2.0,0.0
964220989371204,04011,1,8,2015,1.0,1.0
176295010038644,04011,2,8,2015,3.0,1.0
169155040235806,04011,1,8,2015,1.0,0.0
745760110905219,04111,1,8,2015,,
995439801540504,04011,2,8,2015,2.0,0.0
113066084504121,04111,2,8,2015,1.0,0.0
261968011450951,04111,1,8,2015,1.0,0.0
046031801006701,04011,1,9,2015,2.0,0.0
010044110402905,04111,2,9,2015,2.0,0.0
810081130607607,04011,1,9,2015,3.0,0.0
810081130607607,04011,2,9,2015,3.0,0.0
002750711084191,04111,1,9,2015,2.0,0.0
025030216026299,04011,1,9,2015,2.0,0.0
519014866008431,04011,2,9,2015,1.0,0.0
141267025700473,04011,1,9,2015,1.0,0.0
160046736003041,04011,2,9,2015,2.0,0.0
641790735591200,04011,2,9,2015,2.0,0.0
661867022900280,04011,1,9,2015,3.0,0.0
002780815047850,04011,2,9,2015,2.0,0.0
280627120604701,04011,2,9,2015,1.0,0.0
105571010614623,04011,2,9,2015,1.0,0.0
154320117035107,04011,2,9,2015,1.0,0.0
175180113013199,04011,2,9,2015,2.0,0.0
195571010509397,04111,2,9,2015,2.0,0.0
114101020096930,04011,1,9,2015,2.0,0.0
125420016033232,04011,5,9,2015,,
243150478741201,04011,2,9,2015,1.0,0.0
298860523651101,04011,2,9,2015,2.0,0.0
310103261693052,04011,2,9,2015,1.0,1.0
133881030093215,04011,1,9,2015,1.0,0.0
151963190706014,04111,1,9,2015,3.0,0.0
082046268109541,04011,2,9,2015,3.0,0.0
801106205810410,04011,1,9,2015,3.0,0.0
010910815006635,04011,2,9,2015,2.0,0.0
020019221101121,04011,1,9,2015,3.0,0.0
973460373201001,04011,2,9,2015,1.0,0.0
910005342760530,04011,2,9,2015,1.0,0.0
512179150100008,04011,1,9,2015,1.0,0.0
210001862538762,04111,2,9,2015,1.0,0.0
122328160306401,04011,1,9,2015,2.0,0.0
167492030259704,04011,2,9,2015,3.0,0.0
242393150808304,04011,1,9,2015,3.0,1.0
652284130007101,04111,1,9,2015,3.0,0.0
062384110300406,04011,1,9,2015,1.0,0.0
643930175051002,04011,2,9,2015,1.0,0.0
766357301820209,04011,1,9,2015,2.0,0.0
682821110504704,04011,3,9,2015,2.0,0.0
030011215835987,04011,1,9,2015,2.0,0.0
079060723308211,04011,1,9,2015,1.0,0.0
308300312046143,04111,2,9,2015,2.0,0.0
300690612030442,04011,1,9,2015,1.0,0.0
207321152610174,04011,2,9,2015,1.0,0.0
307900414036663,04011,1,9,2015,2.0,1.0
202300868810157,04011,1,9,2015,3.0,0.0
249652301480307,04011,2,9,2015,2.0,0.0
510008394116680,04111,2,9,2015,1.0,0.0
611900001840441,04011,2,9,2015,2.0,0.0
186054010075389,04011,2,9,2015,2.0,0.0
010002084330762,04011,2,9,2015,3.0,0.0
757859101750403,04011,1,9,2015,3.0,0.0
211375000640804,04111,1,9,2015,1.0,0.0
116644080175594,04011,2,9,2015,2.0,0.0
118068741408171,04011,2,9,2015,3.0,1.0
849050049981104,04011,1,9,2015,1.0,1.0
938817601400404,04011,1,9,2015,1.0,0.0
040813815199154,04011,2,9,2015,1.0,0.0
814170463821004,04011,1,9,2015,3.0,0.0
412080510097857,04011,2,9,2015,3.0,0.0
707412505910239,04011,1,9,2015,1.0,0.0
050110096585599,04011,2,9,2015,2.0,1.0
114105030206950,04011,1,9,2015,2.0,0.0
082063529500761,04111,1,9,2015,3.0,0.0
082063529500761,04111,2,9,2015,3.0,0.0
518690413028472,04111,2,9,2015,2.0,0.0
441044002050356,04111,2,9,2015,1.0,1.0
050510609072997,04011,4,9,2015,3.0,0.0
139575060137542,04111,2,9,2015,,
046031801006701,04011,1,10,2015,1.0,0.0
010044110402905,04111,2,10,2015,1.0,0.0
000212368706666,04011,2,10,2015,3.0,1.0
254350627301000,04011,1,10,2015,3.0,1.0
160046736003041,04011,2,10,2015,1.0,0.0
641790735591200,04011,2,10,2015,1.0,0.0
000612505887149,04011,2,10,2015,3.0,0.0
628640114481910,04011,2,10,2015,2.0,0.0
661867022900280,04011,1,10,2015,2.0,0.0
810108260704656,04011,2,10,2015,2.0,0.0
002780815047850,04011,2,10,2015,1.0,0.0
280627120604701,04011,2,10,2015,,
182300090115947,04011,2,10,2015,1.0,0.0
271193001500144,04011,1,10,2015,2.0,1.0
271193001500144,04011,2,10,2015,2.0,0.0
105571010614623,04011,2,10,2015,,
175180113013199,04011,2,10,2015,1.0,0.0
114101020096930,04011,1,10,2015,1.0,0.0
298860523651101,04011,2,10,2015,1.0,0.0
151963190706014,04111,1,10,2015,2.0,0.0
082046268109541,04011,2,10,2015,2.0,0.0
801106205810410,04011,1,10,2015,2.0,0.0
010910815006635,04011,2,10,2015,1.0,0.0
020019221101121,04011,1,10,2015,2.0,0.0
020010249252336,04011,1,10,2015,3.0,0.0
020210154182115,04011,1,10,2015,1.0,0.0
011120001620214,04111,1,10,2015,2.0,0.0
122328160306401,04011,1,10,2015,1.0,0.0
167492030259704,04011,2,10,2015,2.0,0.0
106208872410366,04011,2,10,2015,1.0,0.0
652284130007101,04111,1,10,2015,2.0,0.0
062384110300406,04011,1,10,2015,,
766357301820209,04011,1,10,2015,1.0,0.0
682821110504704,04011,3,10,2015,1.0,0.0
081078366206501,04011,1,10,2015,3.0,0.0
020911505085996,04011,1,10,2015,3.0,0.0
215580015096909,04011,1,10,2015,3.0,0.0
308300312046143,04111,2,10,2015,1.0,0.0
643841120805902,04011,1,10,2015,1.0,1.0
004305754410974,04011,1,10,2015,3.0,1.0
182303050425937,04011,2,10,2015,3.0,0.0
953597120808504,04011,2,10,2015,3.0,0.0
041069001930374,04011,1,10,2015,3.0,1.0
041767014330661,04011,2,10,2015,1.0,0.0
202300868810157,04011,1,10,2015,2.0,0.0
249652301480307,04011,2,10,2015,1.0,0.0
143534000054769,04111,1,10,2015,3.0,0.0
611900001840441,04011,2,10,2015,1.0,0.0
186054010075389,04011,2,10,2015,1.0,0.0
010002084330762,04011,2,10,2015,2.0,0.0
116644080175594,04011,2,10,2015,1.0,0.0
518292811164404,04011,1,10,2015,3.0,1.0
412080510097857,04011,2,10,2015,2.0,0.0
892830557641104,04011,1,10,2015,3.0,1.0
210007715079910,04111,1,10,2015,3.0,1.0
051060794508821,04011,2,10,2015,3.0,0.0
050110096585599,04011,2,10,2015,1.0,1.0
114105030206950,04011,1,10,2015,1.0,0.0
161638015650870,04011,1,10,2015,3.0,0.0
082063529500761,04111,1,10,2015,2.0,0.0
082063529500761,04111,2,10,2015,2.0,0.0
518690413028472,04111,2,10,2015,1.0,0.0
164446401820506,04111,1,10,2015,3.0,0.0
645987110705807,04111,2,10,2015,,
050510609072997,04011,4,10,2015,2.0,0.0
110000310961141,04111,1,11,2015,3.0,0.0
310007920831161,04011,3,11,2015,3.0,0.0
002750711084191,04111,1,11,2015,1.0,0.0
000212368706666,04011,2,11,2015,2.0,1.0
573210359561000,04011,2,11,2015,3.0,0.0
003630510057539,04011,1,11,2015,2.0,0.0
007590116078682,04011,1,11,2015,1.0,0.0
650150183391200,04011,3,11,2015,3.0,0.0
000612505887149,04011,2,11,2015,2.0,0.0
628640114481910,04011,2,11,2015,1.0,0.0
661867022900280,04011,1,11,2015,1.0,0.0
610201471312352,04011,2,11,2015,2.0,0.0
104870719013355,04011,2,11,2015,2.0,0.0
409103688310396,04011,2,11,2015,3.0,0.0
806101048310125,04011,2,11,2015,3.0,0.0
151963190706014,04111,1,11,2015,1.0,0.0
751521170703735,04011,3,11,2015,3.0,0.0
900139146510936,04011,3,11,2015,2.0,0.0
082046268109541,04011,2,11,2015,1.0,0.0
081709160100505,04111,1,11,2015,3.0,1.0
801106205810410,04011,1,11,2015,1.0,0.0
020010249252336,04011,1,11,2015,2.0,0.0
142332020089355,04011,2,11,2015,1.0,1.0
011120001620214,04111,1,11,2015,1.0,0.0
167492030259704,04011,2,11,2015,1.0,0.0
410103962318734,04011,1,11,2015,1.0,0.0
652284130007101,04111,1,11,2015,1.0,0.0
862891140701600,04011,1,11,2015,1.0,1.0
991960019020323,04011,2,11,2015,2.0,0.0
150152070091183,04011,1,11,2015,3.0,0.0
081078366206501,04011,1,11,2015,2.0,0.0
207380210009801,04111,2,11,2015,2.0,0.0
215580015096909,04011,1,11,2015,2.0,0.0
071837007230376,04011,1,11,2015,3.0,1.0
004305754410974,04011,1,11,2015,2.0,1.0
182303050425937,04011,2,11,2015,2.0,0.0
953597120808504,04011,2,11,2015,2.0,0.0
511862027830944,04011,2,11,2015,3.0,0.0
655840978281003,04011,4,11,2015,,
404318416610955,04011,2,11,2015,3.0,0.0
591279008630697,04011,1,11,2015,3.0,0.0
202300868810157,04011,1,11,2015,1.0,0.0
861394011130274,04011,2,11,2015,3.0,1.0
910009013093279,04011,1,11,2015,2.0,0.0
077071821404551,04011,2,11,2015,,
040210365427469,04011,1,11,2015,1.0,0.0
221390433591204,04011,1,11,2015,3.0,0.0
910004274634652,04011,1,11,2015,3.0,0.0
010002084330762,04011,2,11,2015,1.0,0.0
051042023440734,04011,3,11,2015,2.0,1.0
174774040074125,04011,2,11,2015,3.0,0.0
052086773407241,04011,2,11,2015,2.0,0.0
606408177610143,04011,1,11,2015,2.0,0.0
040812835860259,04011,3,11,2015,3.0,0.0
148000001312408,04011,1,11,2015,1.0,0.0
210104324631078,04011,2,11,2015,2.0,0.0
412080510097857,04011,2,11,2015,1.0,0.0
481584012040944,04011,2,11,2015,3.0,0.0
892830557641104,04011,1,11,2015,2.0,1.0
210007715079910,04111,1,11,2015,2.0,1.0
051060794508821,04011,2,11,2015,2.0,0.0
082063529500761,04111,1,11,2015,1.0,0.0
082063529500761,04111,2,11,2015,1.0,0.0
050411703091936,04011,1,11,2015,3.0,0.0
810303625709534,04111,1,11,2015,1.0,0.0
164446401820506,04111,1,11,2015,2.0,0.0
188515040016955,04011,2,11,2015,3.0,0.0
555010613028476,04011,1,11,2015,1.0,1.0
050510342613615,04011,1,11,2015,2.0,0.0
050510609072997,04011,4,11,2015,1.0,0.0
050611310890988,04111,1,11,2015,2.0,0.0
110000310961141,04111,1,12,2015,2.0,0.0
107240010040338,05111,1,12,2015,2.0,1.0
282373001272007,04011,1,12,2015,2.0,0.0
491429008500078,05011,1,12,2015,3.0,0.0
491429008500078,05011,2,12,2015,3.0,0.0
046014828006131,05011,2,12,2015,2.0,1.0
161042009300276,04111,4,12,2015,1.0,0.0
400008681510370,05011,1,12,2015,3.0,1.0
606000374610773,05011,2,12,2015,3.0,0.0
000612505887149,04011,2,12,2015,1.0,0.0
260018150009216,05011,1,12,2015,3.0,0.0
290627120308701,04011,4,12,2015,1.0,0.0
141217035710471,05111,4,12,2015,,
311891110906325,05111,1,12,2015,2.0,1.0
234580732601101,04011,1,12,2015,1.0,0.0
010206091758422,05011,2,12,2015,3.0,0.0
107240014058233,04011,1,12,2015,2.0,0.0
610201471312352,04011,2,12,2015,1.0,0.0
162421020053558,05011,2,12,2015,3.0,0.0
104870719013355,04011,2,12,2015,1.0,0.0
108470510096377,05011,1,12,2015,3.0,0.0
409103688310396,04011,2,12,2015,2.0,0.0
806101048310125,04011,2,12,2015,2.0,0.0
863450501220105,05011,2,12,2015,3.0,0.0
751521170703735,04011,3,12,2015,2.0,0.0
186071070310864,05011,1,12,2015,2.0,0.0
777247301343107,05011,4,12,2015,3.0,0.0
020010202317957,05011,1,12,2015,3.0,0.0
020010249252336,04011,1,12,2015,1.0,0.0
020210306464464,05111,2,12,2015,3.0,1.0
252943160407000,05011,2,12,2015,3.0,0.0
510005702631935,05011,1,12,2015,3.0,0.0
150152070091183,04011,1,12,2015,2.0,0.0
081078366206501,04011,1,12,2015,1.0,0.0
207380210009801,04111,2,12,2015,1.0,0.0
046038101206701,04111,2,12,2015,2.0,0.0
215580015096909,04011,1,12,2015,1.0,0.0
302440218035479,05011,2,12,2015,2.0,0.0
004305754410974,04011,1,12,2015,1.0,1.0
182303050425937,04011,2,12,2015,1.0,0.0
030613796585569,04011,1,12,2015,1.0,0.0
511862027830944,04011,2,12,2015,2.0,0.0
604300416610498,05011,1,12,2015,3.0,0.0
030610258770966,05011,1,12,2015,3.0,1.0
404318416610955,04011,2,12,2015,2.0,0.0
591279008630697,04011,1,12,2015,2.0,0.0
168785701142302,04011,1,12,2015,2.0,0.0
116524010098438,05011,1,12,2015,3.0,0.0
221390433591204,04011,1,12,2015,2.0,0.0
049092967407921,04011,3,12,2015,2.0,1.0
524418140301303,05011,2,12,2015,2.0,0.0
910004274634652,04011,1,12,2015,2.0,0.0
051042023440734,04011,3,12,2015,1.0,1.0
174774040074125,04011,2,12,2015,2.0,0.0
040510421096428,05011,2,12,2015,3.0,1.0
606408177610143,04011,1,12,2015,1.0,0.0
040812835860259,04011,3,12,2015,2.0,0.0
120584080154901,05011,1,12,2015,3.0,0.0
481584012040944,04011,2,12,2015,2.0,0.0
051060794508821,04011,2,12,2015,1.0,0.0
115265010027826,05011,1,12,2015,3.0,0.0
115265010027826,05011,4,12,2015,3.0,0.0
115739150108402,05011,2,12,2015,3.0,1.0
508390213092351,05011,1,12,2015,3.0,0.0
050411703091936,04011,1,12,2015,2.0,0.0
408509388410127,05111,2,12,2015,3.0,0.0
910004865951224,05011,1,12,2015,3.0,0.0
164446401820506,04111,1,12,2015,1.0,0.0
188515040016955,04011,2,12,2015,2.0,0.0
050510342613615,04011,1,12,2015,1.0,0.0
704509583510516,05011,2,12,2015,3.0,1.0
050611310890988,04111,1,12,2015,1.0,0.0
501866004450455,04111,1,12,2015,1.0,0.0
865020170306016,04111,1,12,2015,2.0,1.0
107240010040338,05111,1,1,2016,1.0,1.0
037002424009991,05011,2,1,2016,3.0,1.0
282373001272007,04011,1,1,2016,1.0,0.0
491429008500078,05011,1,1,2016,2.0,0.0
491429008500078,05011,2,1,2016,2.0,0.0
029034246003941,05111,1,1,2016,,
547074355009701,04011,2,1,2016,1.0,0.0
177490050017257,05011,1,1,2016,3.0,0.0
101160060102061,04011,2,1,2016,1.0,1.0
160942160200517,05011,3,1,2016,3.0,0.0
060633140409417,05011,2,1,2016,2.0,0.0
260018150009216,05011,1,1,2016,2.0,0.0
276702801431006,05011,1,1,2016,1.0,1.0
931504012010525,05011,1,1,2016,3.0,1.0
010206091758422,05011,2,1,2016,2.0,0.0
118220116045293,05011,2,1,2016,,
200390726931101,05011,2,1,2016,2.0,0.0
162421020053558,05011,2,1,2016,2.0,0.0
409103688310396,04011,2,1,2016,1.0,0.0
806101048310125,04011,2,1,2016,1.0,0.0
751521170703735,04011,3,1,2016,1.0,0.0
808133570710788,05011,1,1,2016,3.0,0.0
105190119014715,05011,1,1,2016,3.0,0.0
881961150203508,05011,1,1,2016,3.0,0.0
062038400101061,04011,2,1,2016,1.0,0.0
371985005110912,05011,1,1,2016,3.0,0.0
010006511756089,05011,1,1,2016,3.0,0.0
020010202317957,05011,1,1,2016,2.0,0.0
262372801320207,05011,2,1,2016,2.0,0.0
028012894206721,04111,2,1,2016,1.0,0.0
020310139306119,05011,2,1,2016,3.0,0.0
081045006020335,05011,1,1,2016,3.0,0.0
781047002520914,05011,2,1,2016,1.0,0.0
510005702631935,05011,1,1,2016,2.0,0.0
150152070091183,04011,1,1,2016,1.0,0.0
209140614041776,05011,1,1,2016,3.0,0.0
020810384853961,05011,2,1,2016,3.0,0.0
046038101206701,04111,2,1,2016,1.0,0.0
030010542881795,05111,2,1,2016,3.0,0.0
021016005830125,05011,1,1,2016,3.0,0.0
021016005830125,05011,2,1,2016,3.0,0.0
255750157721303,05011,1,1,2016,3.0,0.0
027063218303681,05011,2,1,2016,2.0,0.0
853172120805402,05011,1,1,2016,3.0,0.0
511862027830944,04011,2,1,2016,1.0,0.0
604300416610498,05011,1,1,2016,2.0,0.0
030611091563922,05011,1,1,2016,2.0,0.0
404318416610955,04011,2,1,2016,1.0,0.0
310003623247787,04011,2,1,2016,1.0,0.0
773478120300803,05011,2,1,2016,,
168785701142302,04011,1,1,2016,1.0,0.0
010001034011220,05011,2,1,2016,2.0,0.0
304011120100002,05011,2,1,2016,2.0,0.0
700391901710403,05011,1,1,2016,3.0,1.0
116524010098438,05011,1,1,2016,2.0,0.0
221390433591204,04011,1,1,2016,1.0,0.0
910004274634652,04011,1,1,2016,1.0,0.0
174774040074125,04011,2,1,2016,1.0,0.0
040510421096428,05011,2,1,2016,2.0,1.0
606408177610143,04011,1,1,2016,,
040812835860259,04011,3,1,2016,1.0,0.0
061389013240235,05011,1,1,2016,3.0,0.0
776088441404691,05011,1,1,2016,2.0,0.0
040810016758279,05011,1,1,2016,3.0,0.0
504408428810073,05011,2,1,2016,2.0,0.0
803950799711704,05011,4,1,2016,1.0,0.0
210104324631078,04011,2,1,2016,1.0,0.0
036088422402401,05011,1,1,2016,3.0,0.0
481584012040944,04011,2,1,2016,1.0,0.0
050010837384958,05111,2,1,2016,,
115265010027826,05011,4,1,2016,2.0,0.0
505140011038191,05011,1,1,2016,2.0,0.0
508390213092351,05011,1,1,2016,2.0,0.0
050411703091936,04011,1,1,2016,1.0,0.0
408509388410127,05111,2,1,2016,2.0,0.0
910004865951224,05011,1,1,2016,2.0,0.0
188515040016955,04011,2,1,2016,1.0,0.0
905363101590500,05011,1,1,2016,3.0,0.0
514360711036600,04011,1,1,2016,1.0,0.0
